rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk,theme_event_risk,theme_structural_growth
2020-02-28,AAPL,hold,watch_stale,winner,-0.12727371990848263,1,0.574271932049267,0.35,0.35
2020-02-28,UNH,exit,stale_leader_review_exit,scout,,,,,
2020-02-28,HCA,exit,stale_leader_review_exit,scout,,,,,
2020-02-28,ELV,exit,stale_leader_review_exit,scout,,,,,
2020-02-28,ADSK,hold,hold,scout,0.5103847097174616,0,0.574271932049267,0.35,0.35
2020-02-28,NOW,enter,monster_scout,scout,1.0862992308647899,0,0.574271932049267,0.35,1.0
2020-02-28,CLX,enter,monster_scout,scout,0.9147539260074492,0,0.574271932049267,0.35,0.35
2020-02-28,MSCI,enter,monster_scout,scout,0.869049546258596,0,0.574271932049267,0.35,0.35
2020-03-31,NOC,trim,event_theme_half_life_trim,winner,-0.29103480165301476,6,0.1666666666666666,0.78,0.1
2020-03-31,AAPL,exit,stale_leader_review_exit,winner,,,,,
2020-03-31,ADSK,hold,watch_stale,scout,-0.041118149925763736,1,0.1666666666666666,0.35,0.35
2020-03-31,NOW,hold,hold,scout,0.502501554544603,0,0.1666666666666666,0.35,1.0
2020-03-31,CLX,hold,hold,confirm,0.933704537143798,0,0.3526936967652074,0.35,0.35
2020-03-31,MSCI,hold,hold,confirm,0.8950821576051573,0,0.3242544153317578,0.35,0.35
2020-03-31,QGEN,enter,monster_scout,scout,1.3178358009259692,0,0.5828377153534665,0.35,0.35
2020-03-31,AMZN,enter,monster_scout,scout,1.3045761007841425,0,0.3021931779384185,0.35,0.85
2020-03-31,GILD,enter,monster_scout,scout,1.2769703940775259,0,0.4170394148681198,0.35,0.35
2020-04-30,NOC,trim,event_theme_half_life_trim,winner,-0.17425522383131092,7,0.0,0.78,0.1
2020-04-30,ADSK,hold,hold,confirm,0.8321746935259489,0,0.1262507241704055,0.35,0.35
2020-04-30,NOW,hold,hold,confirm,1.154047285028555,0,0.39103036282054,0.35,1.0
2020-04-30,CLX,hold,hold,winner,0.9073185812040382,0,0.1574118301183547,0.35,0.35
2020-04-30,MSCI,hold,hold,winner,1.0909471673769886,0,0.2525122936051152,0.35,0.35
2020-04-30,QGEN,hold,hold,confirm,1.5497331853363419,0,0.2551825527998311,0.35,0.35
2020-04-30,AMZN,hold,hold,confirm,1.7969901586860977,0,0.4984148066178581,0.35,0.85
2020-04-30,GILD,hold,hold,confirm,1.6043961955116006,0,0.2887423273520929,0.35,0.35
2020-05-29,NOC,exit,stale_leader_review_exit,winner,,,,,
2020-05-29,ADSK,hold,hold,winner,0.8248557649314294,0,0.2377085148996677,0.35,0.35
2020-05-29,NOW,hold,hold,winner,1.0845247620214682,0,0.389098852705344,0.35,1.0
2020-05-29,CLX,hold,hold,winner,0.7883220714542195,0,0.2484705603716408,0.35,0.35
2020-05-29,MSCI,hold,hold,winner,0.8341661984649068,0,0.0329321959741903,0.35,0.35
2020-05-29,QGEN,hold,hold,winner,1.1794378414152555,0,0.1411516118182409,0.35,0.35
2020-05-29,AMZN,hold,hold,winner,1.327060208939384,0,0.113889745657388,0.35,0.85
2020-05-29,GILD,hold,hold,winner,0.8513779153104072,0,0.0221946364096716,0.35,0.35
2020-05-29,CDNS,enter,monster_scout,scout,1.479764334515771,0,0.3092628262757304,0.35,0.35
2020-06-30,ADSK,hold,hold,monster,1.0346622251809754,0,0.3197800698756739,0.35,0.35
2020-06-30,NOW,hold,hold,monster,1.1322877296343594,0,0.2568704516540743,0.35,1.0
2020-06-30,CLX,hold,watch_stale,winner,0.33287150288603234,1,0.2528691663365091,0.35,0.35
2020-06-30,MSCI,hold,hold,winner,0.5328292096499697,0,0.1781995084460573,0.35,0.35
2020-06-30,QGEN,hold,hold,winner,0.4423416209129496,0,0.1781995084460573,0.35,0.35
2020-06-30,AMZN,hold,hold,monster,1.151284189308452,0,0.3882960357182922,0.35,0.85
2020-06-30,GILD,hold,watch_stale,winner,0.3740560389641355,1,0.1781995084460573,0.35,0.35
2020-06-30,CDNS,hold,hold,confirm,1.3537028061481655,0,0.2504382192453668,0.35,0.35
2020-07-31,ADSK,hold,hold,monster,0.670358319355045,0,0.0,0.35,0.35
2020-07-31,NOW,hold,hold,monster,0.8581467373436305,0,0.0589241879563733,0.35,1.0
2020-07-31,CLX,hold,hold,winner,0.4759688349965051,0,0.2085375701220306,0.35,0.35
2020-07-31,MSCI,hold,hold,winner,0.5495406334537213,0,0.0609139281595716,0.35,0.35
2020-07-31,QGEN,hold,hold,winner,0.8022259616633733,0,0.1866761606381258,0.35,0.35
2020-07-31,AMZN,hold,hold,monster,0.928011819077958,0,0.2316466866500956,0.35,0.85
2020-07-31,GILD,exit,stale_leader_review_exit,winner,,,,,
2020-07-31,CDNS,hold,hold,winner,1.2875818049560381,0,0.3284394790345047,0.35,0.35
2020-07-31,MELI,enter,monster_scout,scout,1.853608257937296,0,0.5405542503560502,0.35,0.35
2020-08-31,ADSK,hold,watch_stale,monster,0.38975076703224754,1,0.1774481685764588,0.35,0.35
2020-08-31,NOW,hold,hold,monster,0.8016461416550161,0,0.1803928208991161,0.35,1.0
2020-08-31,CLX,hold,watch_stale,winner,-0.33302157925542086,1,0.1774481685764588,0.35,0.35
2020-08-31,MSCI,hold,hold,winner,0.6965014285990405,0,0.1774481685764588,0.35,0.35
2020-08-31,QGEN,hold,hold,winner,0.6998399933463607,0,0.1774481685764588,0.35,0.35
2020-08-31,AMZN,hold,hold,monster,1.1385702589474156,0,0.3073408316236032,0.35,0.85
2020-08-31,CDNS,hold,hold,monster,0.9555828663361546,0,0.1774481685764588,0.35,0.35
2020-08-31,MELI,hold,hold,confirm,1.027980432325541,0,0.2284436014370662,0.35,0.35
2020-09-30,ADSK,exit,stale_leader_review_exit,monster,,,,,
2020-09-30,NOW,hold,hold,monster,0.6349405448989631,0,0.1351861550321648,0.35,1.0
2020-09-30,CLX,exit,stale_leader_review_exit,winner,,,,,
2020-09-30,MSCI,hold,watch_stale,winner,-0.14138223734441974,1,0.0152594274428024,0.35,0.35
2020-09-30,QGEN,hold,hold,winner,0.7328593533724918,0,0.151326224005365,0.35,0.35
2020-09-30,AMZN,hold,watch_stale,monster,-0.02436246106360007,1,0.0152594274428024,0.35,0.85
2020-09-30,CDNS,hold,watch_stale,monster,0.16904587666020865,1,0.0152594274428024,0.35,0.35
2020-09-30,MELI,hold,watch_stale,confirm,0.12629199378346717,1,0.0937940009528981,0.35,0.35
2020-09-30,APH,enter,monster_scout,scout,1.2854614807974298,0,0.0152594274428024,0.35,0.35
2020-09-30,RBA,enter,monster_scout,scout,1.2564325656091406,0,0.221926333654273,0.35,0.35
2020-10-30,NOW,hold,watch_stale,monster,0.15218031180898908,1,0.6666666666666666,0.35,1.0
2020-10-30,MSCI,exit,stale_leader_review_exit,winner,,,,,
2020-10-30,QGEN,hold,watch_stale,winner,-0.37536476974716887,1,0.6666666666666666,0.35,0.35
2020-10-30,AMZN,hold,watch_stale,monster,-0.32208153846926363,2,0.6666666666666666,0.35,0.85
2020-10-30,CDNS,exit,stale_leader_review_exit,monster,,,,,
2020-10-30,MELI,hold,hold,confirm,0.4693914412109955,0,0.6666666666666666,0.35,0.35
2020-10-30,APH,hold,hold,confirm,0.8429980249894823,0,0.6666666666666666,0.35,0.35
2020-10-30,RBA,hold,hold,confirm,0.8939003087485644,0,0.6666666666666666,0.35,0.35
2020-10-30,MLM,enter,monster_scout,scout,1.0957435514302145,0,0.6666666666666666,0.35,0.35
2020-10-30,PWR,enter,monster_scout,scout,1.0142894566995484,0,0.7583745654984858,0.35,1.0
2020-11-30,NOW,hold,watch_stale,monster,0.17201877813094973,2,0.0,0.35,1.0
2020-11-30,QGEN,exit,stale_leader_review_exit,winner,,,,,
2020-11-30,AMZN,exit,stale_leader_review_exit,monster,,,,,
2020-11-30,MELI,hold,watch_stale,winner,0.3911008264805136,1,0.4053300158413973,0.35,0.35
2020-11-30,APH,hold,hold,winner,1.0195116952718783,0,0.0415939165307042,0.35,0.35
2020-11-30,RBA,hold,hold,confirm,0.451801390224443,0,0.2040580662932826,0.35,0.35
2020-11-30,MLM,hold,hold,confirm,0.8315298297876517,0,0.3691359428223976,0.35,0.35
2020-11-30,PWR,hold,hold,scout,0.6026158529698316,0,0.391964053794712,0.35,1.0
2020-11-30,TGT,enter,monster_scout,scout,1.1270365431076557,0,0.1723540118499385,0.35,0.35
2020-11-30,GNTX,enter,monster_scout,scout,0.9951162580935783,0,0.0,0.35,0.35
2020-12-31,NOW,exit,stale_leader_review_exit,monster,,,,,
2020-12-31,MELI,exit,stale_leader_review_exit,winner,,,,,
2020-12-31,APH,hold,hold,monster,0.98049908181883,0,0.0461299446190852,0.35,0.35
2020-12-31,RBA,hold,watch_stale,confirm,0.22810771465848007,1,0.0496675638368128,0.35,0.35
2020-12-31,MLM,hold,hold,confirm,0.6253562368252096,0,0.3465825162433342,0.35,0.35
2020-12-31,PWR,hold,hold,confirm,0.49161359537937044,0,0.3026791602695423,0.35,1.0
2020-12-31,TGT,hold,hold,confirm,0.814016960376217,0,0.0461299446190852,0.35,0.35
2020-12-31,GNTX,hold,hold,confirm,0.9249433086979071,0,0.0461299446190852,0.35,0.35
2020-12-31,HPQ,enter,monster_scout,scout,1.166953962516023,0,0.2785917190753152,0.35,0.35
2020-12-31,MAR,enter,monster_scout,scout,1.0534974854810826,0,0.6779397111328288,0.35,0.35
2021-01-29,APH,hold,watch_stale,monster,-0.027375287177014374,1,0.620677260116638,0.35,0.35
2021-01-29,RBA,exit,stale_leader_review_exit,confirm,,,,,
2021-01-29,MLM,hold,hold,confirm,0.47980728496304087,0,0.620677260116638,0.35,0.35
2021-01-29,PWR,hold,watch_stale,confirm,-0.4395046013211946,1,0.620677260116638,0.35,1.0
2021-01-29,TGT,hold,hold,confirm,0.5314750059306309,0,0.620677260116638,0.35,0.35
2021-01-29,GNTX,hold,watch_stale,confirm,0.002415343060706232,1,0.620677260116638,0.35,0.35
2021-01-29,HPQ,hold,hold,confirm,1.022487318324463,0,0.620677260116638,0.35,0.35
2021-01-29,MAR,hold,watch_stale,scout,0.15309101046280998,1,0.620677260116638,0.35,0.35
2021-01-29,PANW,enter,monster_scout,scout,0.8568898866103232,0,0.620677260116638,0.35,0.35
2021-02-26,APH,exit,stale_leader_review_exit,monster,,,,,
2021-02-26,MLM,hold,hold,winner,0.882549871109009,0,0.6595936467340549,0.35,0.35
2021-02-26,PWR,hold,watch_stale,winner,0.3116335955062584,2,0.6595936467340549,0.35,1.0
2021-02-26,TGT,hold,watch_stale,confirm,-0.04956650721369266,1,0.6595936467340549,0.35,0.35
2021-02-26,GNTX,hold,hold,confirm,0.46646877864235614,0,0.6595936467340549,0.35,0.35
2021-02-26,HPQ,hold,hold,winner,0.9679613700776758,0,0.6595936467340549,0.35,0.35
2021-02-26,MAR,hold,hold,confirm,0.528143678313937,0,0.6595936467340549,0.35,0.35
2021-02-26,PANW,hold,watch_stale,scout,-0.3055008658342821,1,0.6595936467340549,0.35,0.35
2021-02-26,FTNT,enter,monster_scout,scout,1.15061904251156,0,0.6595936467340549,0.35,0.35
2021-03-31,MLM,hold,hold,monster,0.9923717020286497,0,0.0976466756846454,0.35,0.35
2021-03-31,PWR,hold,hold,winner,0.8161487414349953,0,0.1286734271908944,0.35,1.0
2021-03-31,TGT,hold,hold,confirm,0.7184610024851273,0,0.1071498813521873,0.35,0.35
2021-03-31,GNTX,hold,hold,confirm,0.5903098823358113,0,0.0,0.35,0.35
2021-03-31,HPQ,hold,hold,monster,1.0286531305476245,0,0.2339793746121724,0.35,0.35
2021-03-31,MAR,hold,watch_stale,confirm,0.34252360561519707,1,0.1518595721814698,0.35,0.35
2021-03-31,PANW,exit,stale_leader_review_exit,scout,,,,,
2021-03-31,FTNT,hold,hold,confirm,1.0282114421273225,0,0.0524829188395619,0.35,0.35
2021-03-31,NDAQ,enter,monster_scout,scout,1.135415715897365,0,0.0,0.35,0.35
2021-04-30,MLM,hold,hold,monster,0.7032907184078414,0,0.4872366432323922,0.35,0.35
2021-04-30,PWR,hold,hold,winner,0.8515678230872885,0,0.1885899574964478,0.35,1.0
2021-04-30,TGT,hold,hold,confirm,0.6834706447396351,0,0.1695863180447288,0.35,0.35
2021-04-30,GNTX,hold,watch_stale,confirm,-0.06680030974478629,1,0.1695863180447288,0.35,0.35
2021-04-30,HPQ,hold,hold,monster,0.6071487801174359,0,0.1695863180447288,0.35,0.35
2021-04-30,MAR,hold,hold,confirm,0.4755614350206538,0,0.3951254925862061,0.35,0.35
2021-04-30,FTNT,hold,hold,winner,1.1752687571143137,0,0.1836062923204636,0.35,0.35
2021-04-30,NDAQ,hold,hold,confirm,1.0776014499330708,0,0.1695863180447288,0.35,0.35
2021-05-28,MLM,hold,watch_stale,monster,0.3616737264048918,1,0.170328219431071,0.35,0.35
2021-05-28,PWR,hold,watch_stale,winner,0.3224020774602543,1,0.0,0.35,1.0
2021-05-28,TGT,hold,hold,confirm,0.722982064945601,0,0.1904578563608626,0.35,0.35
2021-05-28,GNTX,exit,stale_leader_review_exit,confirm,,,,,
2021-05-28,HPQ,hold,watch_stale,monster,-0.9104643823290033,1,0.0,0.35,0.35
2021-05-28,MAR,hold,watch_stale,confirm,-0.5627159086077074,1,0.3236411859778125,0.35,0.35
2021-05-28,FTNT,hold,hold,monster,1.268044923359565,0,0.4145067002761332,0.35,0.35
2021-05-28,NDAQ,hold,hold,winner,1.2657156548164705,0,0.0173987436787208,0.35,0.35
2021-05-28,NEM,enter,monster_scout,scout,1.3787850695287345,0,0.2167581898831435,0.35,0.35
2021-06-30,MLM,exit,stale_leader_review_exit,monster,,,,,
2021-06-30,PWR,hold,watch_stale,winner,-0.27182125917201594,2,0.0593572842445382,0.35,1.0
2021-06-30,TGT,hold,hold,winner,0.8666914253477797,0,0.2835406084561099,0.35,0.35
2021-06-30,HPQ,exit,stale_leader_review_exit,monster,,,,,
2021-06-30,MAR,exit,stale_leader_review_exit,confirm,,,,,
2021-06-30,FTNT,hold,hold,monster,1.3037362799975354,0,0.4358704227582997,0.35,0.35
2021-06-30,NDAQ,hold,hold,monster,1.4538645748677832,0,0.1608672062849878,0.35,0.35
2021-06-30,NEM,hold,watch_stale,scout,0.19581682422187036,1,0.0593572842445382,0.35,0.35
2021-06-30,MSCI,enter,monster_scout,scout,1.593937706141118,0,0.3489105678102959,0.35,0.35
2021-06-30,TRU,enter,monster_scout,scout,1.5032906744790184,0,0.0593572842445382,0.35,0.35
2021-06-30,WST,enter,monster_scout,scout,1.439092809423656,0,0.1356998944461159,0.35,0.35
2021-07-30,PWR,exit,stale_leader_review_exit,winner,,,,,
2021-07-30,TGT,hold,hold,winner,0.707932047715957,0,0.2220344266740034,0.35,0.35
2021-07-30,FTNT,hold,hold,monster,1.2967561724032253,0,0.4372314757788707,0.35,0.35
2021-07-30,NDAQ,hold,hold,monster,1.2662186809745342,0,0.1871044479504801,0.35,0.35
2021-07-30,NEM,exit,missing_from_candidate_book,scout,,,,,
2021-07-30,MSCI,hold,hold,confirm,1.4739283164831638,0,0.3470609370310971,0.35,0.35
2021-07-30,TRU,hold,hold,confirm,1.2281372515474642,0,0.1871044479504801,0.35,0.35
2021-07-30,WST,hold,hold,confirm,1.389691850129692,0,0.455870614108503,0.35,0.35
2021-07-30,RMD,enter,monster_scout,scout,1.540292013339432,0,0.3574437097840199,0.35,0.35
2021-07-30,MCO,enter,monster_scout,scout,1.4042092278499447,0,0.1871044479504801,0.35,0.35
2021-08-31,TGT,hold,watch_stale,winner,-0.11374617933754719,1,0.0,0.35,0.35
2021-08-31,FTNT,hold,hold,monster,1.166634803720918,0,0.4497800176305835,0.35,0.35
2021-08-31,NDAQ,hold,hold,monster,1.288662832249348,0,0.1188710677243741,0.35,0.35
2021-08-31,MSCI,hold,hold,winner,1.5369760801696097,0,0.1652075871421223,0.35,0.35
2021-08-31,TRU,hold,hold,winner,1.149084810524793,0,0.0289110972667561,0.35,0.35
2021-08-31,WST,hold,hold,winner,1.6143222366579275,0,0.3810235082502228,0.35,0.35
2021-08-31,RMD,exit,missing_from_candidate_book,scout,,,,,
2021-08-31,MCO,hold,hold,confirm,1.2661539536490616,0,0.0,0.35,0.35
2021-08-31,DHR,enter,monster_scout,scout,1.5109490464750062,0,0.2153875473551091,0.35,0.35
2021-09-30,TGT,exit,stale_leader_review_exit,winner,,,,,
2021-09-30,FTNT,hold,watch_stale,monster,0.2623045175085755,1,0.6350733748970517,0.35,0.35
2021-09-30,NDAQ,hold,hold,monster,0.9903588211733538,0,0.6350733748970517,0.35,0.35
2021-09-30,MSCI,hold,hold,winner,0.6419532397554553,0,0.6350733748970517,0.35,0.35
2021-09-30,TRU,hold,watch_stale,winner,0.19038591916398517,1,0.6350733748970517,0.35,0.35
2021-09-30,WST,hold,hold,winner,0.9116801100148499,0,0.6350733748970517,0.35,0.35
2021-09-30,MCO,hold,watch_stale,confirm,0.1663152275891519,1,0.6350733748970517,0.35,0.35
2021-09-30,DHR,hold,hold,scout,0.6271568612299472,0,0.6350733748970517,0.35,0.35
2021-09-30,MPWR,enter,monster_scout,scout,1.3189527528896614,0,0.6350733748970517,0.15,1.0
2021-10-29,FTNT,hold,hold,monster,0.5287100221068822,0,0.3439423916271832,0.35,0.35
2021-10-29,NDAQ,hold,hold,monster,1.005035504676929,0,0.1055357362207381,0.35,0.35
2021-10-29,MSCI,hold,hold,winner,0.8936016705546094,0,0.1173832804272092,0.35,0.35
2021-10-29,TRU,exit,stale_leader_review_exit,winner,,,,,
2021-10-29,WST,hold,watch_stale,winner,0.15259542520735536,1,0.1055357362207381,0.35,0.35
2021-10-29,MCO,exit,stale_leader_review_exit,confirm,,,,,
2021-10-29,DHR,hold,watch_stale,scout,0.30248764974429015,1,0.1055357362207381,0.35,0.35
2021-10-29,MPWR,hold,hold,confirm,0.9771157956734232,0,0.6489629197683676,0.15,1.0
2021-10-29,FDS,enter,monster_scout,scout,1.4202170748243608,0,0.2710840490731555,0.35,0.35
2021-10-29,ODFL,enter,monster_scout,scout,1.369955935932203,0,0.4101191407932154,0.35,0.35
2021-11-30,FTNT,hold,watch_stale,monster,-0.04247117911842234,1,0.493952824554047,0.35,0.35
2021-11-30,NDAQ,hold,hold,monster,0.5183504984651025,0,0.493952824554047,0.35,0.35
2021-11-30,MSCI,hold,watch_stale,winner,0.16845302333624973,1,0.493952824554047,0.35,0.35
2021-11-30,WST,exit,stale_leader_review_exit,winner,,,,,
2021-11-30,DHR,exit,stale_leader_review_exit,scout,,,,,
2021-11-30,MPWR,trim,distribution_trim,confirm,0.6021312582307009,0,0.9661094928511786,0.15,1.0
2021-11-30,FDS,hold,hold,confirm,1.3125981083529799,0,0.493952824554047,0.35,0.35
2021-11-30,ODFL,hold,hold,confirm,0.8954335417407813,0,0.493952824554047,0.35,0.35
2021-11-30,TSLA,enter,monster_scout,scout,1.2000400839044496,0,0.493952824554047,0.35,0.35
2021-11-30,U,enter,monster_scout,scout,1.1493396709440051,0,0.493952824554047,0.35,0.35
2021-12-31,FTNT,exit,stale_leader_review_exit,monster,,,,,
2021-12-31,NDAQ,hold,hold,monster,0.49214366399560455,0,0.003708849882656,0.35,0.35
2021-12-31,MSCI,exit,stale_leader_review_exit,winner,,,,,
2021-12-31,MPWR,hold,watch_stale,confirm,0.0740571941462913,1,0.5298163865399378,0.15,1.0
2021-12-31,FDS,hold,hold,winner,1.068281584463544,0,0.0828612170135233,0.35,0.35
2021-12-31,ODFL,hold,hold,confirm,0.6581020551655935,0,0.0408535788362491,0.35,0.35
2021-12-31,TSLA,hold,hold,confirm,0.747089591085019,0,0.108583853137262,0.35,0.35
2021-12-31,U,hold,watch_stale,scout,0.21988147943969433,1,0.4085665369921746,0.35,0.35
2021-12-31,TER,enter,monster_scout,scout,1.4330107698317454,0,0.5676591556299001,0.15,1.0
2021-12-31,AAPL,enter,monster_scout,scout,1.1653854094224378,0,0.0187658839440488,0.35,0.35
2022-01-31,NDAQ,hold,watch_stale,monster,-0.6406766827418838,1,0.2221592459690442,0.35,0.35
2022-01-31,MPWR,trim,distribution_trim,confirm,-0.9298568973652304,2,1.270316387807808,0.15,1.0
2022-01-31,FDS,hold,watch_stale,winner,-0.1778324453596859,1,0.2221592459690442,0.35,0.35
