as_of_date,snapshot_semantics,portfolio_kind,row_type,ticker,current_shares,current_price,current_value_usd,current_weight,cost_basis,unrealized_pnl_usd,realized_pnl_usd,first_entry_date,latest_entry_date,holding_days,open_lot_count,open_lot_quantity,avg_entry_price,entry_reasons,entry_sleeves,daily_review_action,daily_review_reason,monster_recommendation,monster_stage,monster_priority_score,monster_reason,risk_state,account_source,approval_status,target_weight,position_state,is_emerging_seat,cleanup_action,cleanup_reason,projected_weight_after_cleanup_review,operator_review_only
2026-06-18,current_broker_ledger_mark_to_market,main,equity,MU,34.0,1133.989990234375,38555.65966796875,0.0483976245308748,470.0354830366454,22574.453244722805,20260.92299879221,2026-01-02,2026-05-01,167.0,2.0,34.0,475.4681234920726,target_rebalance,future_winner,EXIT_REVIEW,"Target preview wants lower exposure; validate stale-leader, hard-stop, and distribution evidence.",,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,EXIT_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,LITE,40.0,850.0,34000.0,0.0426790579702312,325.85889053728863,20965.644378508456,62478.780859147184,2026-02-02,2026-05-01,136.0,2.0,40.0,476.0710113525391,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,PWR,42.0,702.25,29494.5,0.0370234551559701,742.2100219726562,-1678.3209228515625,970.8225282669068,2026-05-01,2026-05-01,48.0,1.0,42.0,742.2100219726562,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,FIX,12.0,1967.4100341796875,23608.92041015625,0.0296354847882245,1866.2886962890625,1213.4560546875,0.0,2026-05-01,2026-05-01,48.0,1.0,12.0,1866.2886962890625,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,COHR,46.0,389.5700073242188,17920.220336914062,0.0224946506646609,280.01750584652547,5039.4150679738905,7022.863912929735,2025-12-01,2026-05-01,199.0,3.0,46.0,298.9191310716712,target_rebalance,"future_winner,unassigned",BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,TER,24.0,437.9200134277344,10510.080322265623,0.0131929508042871,213.4003681650596,5388.4714863041945,12197.074185931297,2026-01-02,2026-03-02,167.0,2.0,24.0,261.621280670166,target_rebalance,"future_winner,unassigned",HOLD,No preview order or no material target gap.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,HOLD,False,HOLD_REVIEW,protected HOLD/SHAKEOUT state,0.0131929508042871,True
2026-06-18,current_broker_ledger_mark_to_market,main,equity,KEYS,20.0,363.6700134277344,7273.400268554687,0.0091300550500688,313.2699890136719,1008.00048828125,-3687.373660430908,2026-03-02,2026-03-02,108.0,1.0,20.0,313.2699890136719,target_rebalance,future_winner,BUY_REVIEW,Target preview wants more exposure; validate against portfolio and market gates.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0,BUY_REVIEW,False,FULL_EXIT_REVIEW,no current production target weight,0.0,True
2026-06-18,current_broker_ledger_mark_to_market,main,cash,CASH,0.0,1.0,118651.9836572747,0.1489398496703458,1.0,0.0,0.0,,,,0.0,0.0,0.0,,,RESERVE_CASH,Combined cash is below target under macro gate `none`.,,,0.0,,green,simulated_broker_replay,blocked_by_safety_audit,0.0899999999999999,RESERVE_CASH,False,CASH_NO_ACTION,cash row,0.1489398496703458,True
,,main,,AMAT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0418320495833108,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0418320495833108,True
,,main,,AMKR,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0349007702500134,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0349007702500134,True
,,main,,ARW,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0349007702500134,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0349007702500134,True
,,main,,ATI,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0316871400388693,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0316871400388693,True
,,main,,BE,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0301500931683129,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0301500931683129,True
,,main,,CAT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1170012906807964,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1170012906807964,True
,,main,,COHU,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0349007702500134,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0349007702500134,True
,,main,,ENTG,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0349007702500134,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0349007702500134,True
,,main,,GEV,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.1176186459895587,,False,NEW_POSITION_REVIEW,target-only position from production target,0.1176186459895587,True
,,main,,KLAC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0349007702500134,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0349007702500134,True
,,main,,LRCX,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0418320495833108,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0418320495833108,True
,,main,,NXPI,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.07,,False,NEW_POSITION_REVIEW,target-only position from production target,0.07,True
,,main,,R,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0325884877542361,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0325884877542361,True
,,main,,ROST,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.07,,False,NEW_POSITION_REVIEW,target-only position from production target,0.07,True
,,main,,TKR,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0325884877542361,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0325884877542361,True
,,main,,UMC,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.07,,False,NEW_POSITION_REVIEW,target-only position from production target,0.07,True
,,main,,VRT,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0383658546139902,,False,NEW_POSITION_REVIEW,target-only position from production target,0.0383658546139902,True
,,concentrated,,MU,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.5,,False,NEW_POSITION_REVIEW,target-only position from production target,0.5,True
