rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk
2019-08-30,BR,exit,stale_leader_review_exit,confirm,,,
2019-08-30,SHOP,hold,hold,confirm,0.7637065073303083,0,0.4253233380325831
2019-08-30,ADBE,hold,hold,confirm,0.4469889639328403,0,0.2296455592676155
2019-08-30,HEI,hold,hold,winner,0.9342448632382705,0,0.2296455592676155
2019-08-30,CTAS,hold,hold,confirm,1.0195886025121752,0,0.2296455592676155
2019-08-30,MU,enter,monster_scout,scout,1.3109969813733595,0,0.2296455592676155
2019-08-30,KLAC,enter,monster_scout,scout,1.2068534184766133,0,0.2404816100583541
2019-09-30,CDNS,exit,stale_leader_review_exit,confirm,,,
2019-09-30,SBAC,hold,watch_stale,confirm,-0.09823574810375385,1,0.1942480183164893
2019-09-30,SHOP,hold,watch_stale,confirm,-0.3596497351665805,1,0.1942480183164893
2019-09-30,ADBE,hold,watch_stale,confirm,-0.168607778243954,1,0.1942480183164893
2019-09-30,HEI,hold,watch_stale,winner,-0.16515323551179548,1,0.1942480183164893
2019-09-30,CTAS,hold,hold,winner,0.9236624309043284,0,0.1942480183164893
2019-09-30,MU,hold,watch_stale,scout,0.3367894206882736,1,0.1942480183164893
2019-09-30,KLAC,hold,hold,confirm,0.9668150762948097,0,0.2798144046156591
2019-09-30,GMED,enter,monster_scout,scout,1.2239123778008851,0,0.8374655995874879
2019-10-31,SBAC,exit,stale_leader_review_exit,confirm,,,
2019-10-31,SHOP,exit,stale_leader_review_exit,confirm,,,
2019-10-31,ADBE,exit,stale_leader_review_exit,confirm,,,
2019-10-31,HEI,exit,stale_leader_review_exit,winner,,,
2019-10-31,CTAS,hold,hold,winner,0.6221982174501419,0,0.0045461999719623
2019-10-31,MU,hold,hold,confirm,0.7244792040218009,0,0.0133848857295679
2019-10-31,KLAC,hold,hold,confirm,0.8156724206971332,0,0.2118743097834676
2019-10-31,GMED,exit,missing_from_candidate_book,scout,,,
2019-10-31,AAPL,enter,monster_scout,scout,1.3427028048886787,0,0.2340269741604256
2019-10-31,SYY,enter,monster_scout,scout,1.249083385570766,0,0.0045461999719623
2019-10-31,VST,enter,monster_scout,scout,1.1159140945213986,0,0.0045461999719623
2019-11-29,CTAS,hold,watch_stale,winner,-0.25728361854443926,1,0.0887855024560437
2019-11-29,MU,hold,hold,confirm,0.7525446124805778,0,0.0887855024560437
2019-11-29,KLAC,hold,watch_stale,confirm,0.05078199943143691,1,0.0887855024560437
2019-11-29,AAPL,hold,hold,confirm,1.0539173420156027,0,0.2829674167078755
2019-11-29,SYY,hold,hold,scout,0.57318238759853,0,0.0887855024560437
2019-11-29,VST,hold,watch_stale,scout,-0.13468922732115418,1,0.0887855024560437
2019-11-29,DPZ,enter,monster_scout,scout,1.2337685068599968,0,0.0887855024560437
2019-11-29,UNH,enter,monster_scout,scout,1.105990610185249,0,0.1108071489563547
2019-12-31,CTAS,exit,stale_leader_review_exit,winner,,,
2019-12-31,MU,hold,hold,winner,1.0089058659561603,0,0.2767571336282042
2019-12-31,KLAC,hold,hold,confirm,0.4473859009899676,0,0.266374436222924
2019-12-31,AAPL,hold,hold,winner,0.8592270136087448,0,0.4610674620375818
2019-12-31,SYY,hold,hold,confirm,0.6697463961337218,0,0.2348553780376331
2019-12-31,VST,exit,stale_leader_review_exit,scout,,,
2019-12-31,DPZ,hold,hold,confirm,0.9142589076591033,0,0.2348553780376331
2019-12-31,UNH,hold,hold,confirm,1.2700836814299734,0,0.2348553780376331
2019-12-31,RMD,enter,monster_scout,scout,1.1209376723349656,0,0.4297094035732994
2019-12-31,LW,enter,monster_scout,scout,1.1026516562951043,0,0.2374598301827703
2020-01-31,MU,hold,hold,winner,0.6499774884213285,0,0.5233173424357056
2020-01-31,KLAC,hold,watch_stale,confirm,-0.3735881098715786,1,0.5233173424357056
2020-01-31,AAPL,hold,hold,winner,0.5933326673608187,0,0.5233173424357056
2020-01-31,SYY,hold,watch_stale,confirm,0.010927599837330215,1,0.5233173424357056
2020-01-31,DPZ,hold,watch_stale,confirm,0.15961920961332404,1,0.5233173424357056
2020-01-31,UNH,hold,watch_stale,confirm,0.1321157205622152,1,0.5233173424357056
2020-01-31,RMD,hold,hold,scout,0.42641491423935585,0,0.5233173424357056
2020-01-31,LW,hold,hold,confirm,0.8108527968800519,0,0.5233173424357056
2020-02-28,MU,hold,hold,winner,0.4988053110340169,0,0.574271932049267
2020-02-28,KLAC,exit,stale_leader_review_exit,confirm,,,
2020-02-28,AAPL,hold,watch_stale,winner,-0.27265831482997527,1,0.574271932049267
2020-02-28,SYY,exit,stale_leader_review_exit,confirm,,,
2020-02-28,DPZ,trim,distribution_trim,confirm,0.7586452262986313,0,0.7022968255161911
2020-02-28,UNH,exit,stale_leader_review_exit,confirm,,,
2020-02-28,RMD,hold,watch_stale,scout,-0.046620694668149665,1,0.574271932049267
2020-02-28,LW,hold,watch_stale,confirm,0.13853717670915866,1,0.6020562806179841
2020-02-28,XYZ,enter,monster_scout,scout,1.4187927328821597,0,0.5742843133142316
2020-02-28,NOW,enter,monster_scout,scout,1.0996555796336143,0,0.574271932049267
2020-02-28,TMUS,enter,monster_scout,scout,0.8460852754126507,0,0.574271932049267
2020-03-31,MU,hold,watch_stale,winner,-0.2164849966660591,1,0.1666666666666666
2020-03-31,AAPL,exit,stale_leader_review_exit,winner,,,
2020-03-31,DPZ,hold,hold,confirm,0.6687230558355257,0,0.3301131521161566
2020-03-31,RMD,exit,stale_leader_review_exit,scout,,,
2020-03-31,LW,exit,failed_recovery_after_peak,confirm,,,
2020-03-31,XYZ,hold,watch_stale,scout,0.13701414058382527,1,0.1666666666666666
2020-03-31,NOW,hold,hold,scout,0.5337202142948831,0,0.1666666666666666
2020-03-31,TMUS,hold,watch_stale,scout,0.41791566062672986,1,0.1666666666666666
2020-03-31,QGEN,enter,monster_scout,scout,1.3942419375477226,0,0.5254306724601251
2020-03-31,MASI,enter,monster_scout,scout,1.2361135635812905,0,0.3823312473445273
2020-03-31,GILD,enter,monster_scout,scout,1.1702249626432701,0,0.4017639293387536
2020-04-30,MU,exit,stale_leader_review_exit,winner,,,
2020-04-30,DPZ,hold,hold,winner,1.146629315308333,0,0.2042807101555737
2020-04-30,XYZ,exit,stale_leader_review_exit,scout,,,
2020-04-30,NOW,hold,hold,confirm,1.1415977536226771,0,0.3481790707257602
2020-04-30,TMUS,hold,hold,confirm,0.9689208270305355,0,0.0
2020-04-30,QGEN,hold,hold,confirm,1.475080097209082,0,0.1676261085564164
2020-04-30,MASI,hold,hold,confirm,1.1514492414666742,0,0.3758805919782385
2020-04-30,GILD,hold,hold,confirm,1.448457902356522,0,0.2398568676996506
2020-04-30,AMZN,enter,monster_scout,scout,1.6986825973691595,0,0.4528765212269202
2020-04-30,INCY,enter,monster_scout,scout,1.4772557633059626,0,0.3962682989361503
2020-05-29,DPZ,hold,hold,winner,0.6390700775400192,0,0.0948000199821123
2020-05-29,NOW,hold,hold,winner,1.10125991317968,0,0.2866240256730302
2020-05-29,TMUS,hold,hold,winner,0.8246535471761727,0,0.0835365585481422
2020-05-29,QGEN,hold,hold,winner,1.16870791059883,0,0.0221946364096716
2020-05-29,MASI,hold,hold,winner,1.1373562948592473,0,0.2778181120087687
2020-05-29,GILD,hold,hold,confirm,0.7972495108081624,0,0.0221946364096716
2020-05-29,AMZN,hold,hold,confirm,1.278113318677553,0,0.0579393595234606
2020-05-29,INCY,hold,hold,confirm,1.2015446745590064,0,0.0581307117835384
2020-06-30,DPZ,hold,watch_stale,winner,-0.2548550300691463,1,0.1781995084460573
2020-06-30,NOW,hold,hold,monster,1.1707953497866637,0,0.1834007651443691
2020-06-30,TMUS,hold,hold,winner,0.5310614415867392,0,0.1781995084460573
2020-06-30,QGEN,hold,hold,winner,0.4409391648015483,0,0.1781995084460573
2020-06-30,MASI,hold,hold,winner,0.5979604977148001,0,0.1781995084460573
2020-06-30,GILD,hold,watch_stale,confirm,0.34725047742619314,1,0.1781995084460573
2020-06-30,AMZN,hold,hold,winner,1.0751613722852018,0,0.3038863619925308
2020-06-30,INCY,hold,hold,winner,0.9818768726004226,0,0.1781995084460573
2020-07-31,DPZ,exit,stale_leader_review_exit,winner,,,
2020-07-31,NOW,hold,hold,monster,0.8745298770213531,0,0.0086323066969245
2020-07-31,TMUS,hold,hold,winner,0.7878428401826182,0,0.0
2020-07-31,QGEN,hold,hold,winner,0.7929446386461237,0,0.130886251961306
2020-07-31,MASI,hold,watch_stale,winner,-0.0038486005047970173,1,0.0
2020-07-31,GILD,exit,stale_leader_review_exit,confirm,,,
2020-07-31,AMZN,hold,hold,winner,0.8846997392491949,0,0.1618110232287186
2020-07-31,INCY,hold,watch_stale,winner,-0.03606656878561998,1,0.0970864944032593
2020-07-31,MELI,enter,monster_scout,scout,1.7473831101161588,0,0.4373085545193842
2020-07-31,TWLO,enter,monster_scout,scout,1.6449278105857736,0,0.7416268212271044
2020-08-31,NOW,hold,hold,monster,0.8559935417683767,0,0.1774481685764588
2020-08-31,TMUS,hold,hold,winner,0.5256692037488138,0,0.1774481685764588
2020-08-31,QGEN,hold,hold,winner,0.6964807380603546,0,0.1774481685764588
2020-08-31,MASI,exit,stale_leader_review_exit,winner,,,
2020-08-31,AMZN,hold,hold,monster,1.127249231278702,0,0.2437646650920548
2020-08-31,INCY,exit,stale_leader_review_exit,winner,,,
2020-08-31,MELI,hold,hold,confirm,1.0628481540312351,0,0.1774481685764588
2020-08-31,TWLO,hold,hold,scout,0.6426469923941734,0,0.3093884419881896
2020-08-31,WDAY,enter,monster_scout,scout,1.6189930393717,0,0.5531327909795251
2020-08-31,IAC,enter,monster_scout,scout,1.3644790272039866,0,0.4023754792195846
2020-09-30,NOW,hold,hold,monster,0.7579722621726868,0,0.095648893271509
2020-09-30,TMUS,hold,watch_stale,winner,0.28468570916134067,1,0.0152594274428024
2020-09-30,QGEN,hold,hold,winner,0.7638537112603879,0,0.0930056541787509
2020-09-30,AMZN,hold,watch_stale,monster,0.04061425399367363,1,0.0152594274428024
2020-09-30,MELI,hold,watch_stale,confirm,0.2329852951298314,1,0.048574938523547
2020-09-30,TWLO,hold,watch_stale,scout,-0.27401246239754146,1,0.150807673220069
2020-09-30,WDAY,hold,hold,confirm,1.290974986299871,0,0.0152594274428024
2020-09-30,IAC,hold,watch_stale,scout,0.12326329745210635,1,0.4658761839028744
2020-10-30,NOW,hold,watch_stale,monster,0.36704377200329497,1,0.6666666666666666
2020-10-30,TMUS,exit,stale_leader_review_exit,winner,,,
2020-10-30,QGEN,hold,watch_stale,winner,-0.32382142775187955,1,0.6666666666666666
2020-10-30,AMZN,exit,stale_leader_review_exit,monster,,,
2020-10-30,MELI,hold,hold,confirm,0.4650950442212324,0,0.6666666666666666
2020-10-30,TWLO,exit,stale_leader_review_exit,scout,,,
2020-10-30,WDAY,hold,hold,winner,0.892997660529008,0,0.6666666666666666
2020-10-30,IAC,exit,stale_leader_review_exit,scout,,,
2020-10-30,PWR,enter,monster_scout,scout,1.394126191383264,0,0.7093992962606217
2020-10-30,MLM,enter,monster_scout,scout,1.1060704271562738,0,0.6666666666666666
2020-10-30,ALGN,enter,monster_scout,scout,1.0990527268796688,0,0.6737391406025036
2020-11-30,NOW,exit,stale_leader_review_exit,monster,,,
2020-11-30,QGEN,exit,stale_leader_review_exit,winner,,,
2020-11-30,MELI,hold,watch_stale,winner,0.4146446528193575,1,0.3336102594393207
2020-11-30,WDAY,hold,watch_stale,winner,0.11913530592417826,1,0.0
2020-11-30,PWR,hold,hold,scout,0.6747679518757349,0,0.2621129185750096
2020-11-30,MLM,hold,hold,confirm,0.823453071072529,0,0.2714385925551475
2020-11-30,ALGN,trim,distribution_trim,confirm,0.9298975917481254,0,0.9191188744738285
2020-11-30,ROKU,enter,monster_scout,scout,1.3030271011084578,0,0.7571706142659419
2020-11-30,LRCX,enter,monster_scout,scout,1.20075716404485,0,0.271679676195118
2020-11-30,MU,enter,monster_scout,scout,1.137301710804388,0,0.1841823055858701
2020-12-31,MELI,hold,hold,winner,0.4350903394026351,0,0.2774875179046754
2020-12-31,WDAY,exit,stale_leader_review_exit,winner,,,
2020-12-31,PWR,hold,hold,confirm,0.5475587458851613,0,0.231367178413292
2020-12-31,MLM,hold,hold,confirm,0.6230138645732056,0,0.3108847831255916
2020-12-31,ALGN,trim,distribution_trim,confirm,0.6928607941165019,0,1.3818877351035246
2020-12-31,ROKU,trim,distribution_trim,confirm,0.7115561743034942,0,0.6858407977510469
2020-12-31,LRCX,hold,hold,confirm,1.0198366103954295,0,0.0461299446190852
2020-12-31,MU,hold,hold,confirm,1.2227890770178886,0,0.3449232973598714
2020-12-31,HPQ,enter,monster_scout,scout,1.1855383772918042,0,0.2262862313365375
2021-01-29,MELI,hold,watch_stale,winner,0.2998182764579679,1,0.620677260116638
2021-01-29,PWR,hold,watch_stale,confirm,-0.33836865746697614,1,0.620677260116638
2021-01-29,MLM,hold,hold,confirm,0.4876216260899554,0,0.620677260116638
2021-01-29,ALGN,trim,distribution_trim,confirm,-0.2654963261729836,1,1.0121286567009025
2021-01-29,ROKU,trim,distribution_trim,winner,0.34777950364835797,1,0.719953906571112
2021-01-29,LRCX,hold,hold,confirm,0.489387159521707,0,0.620677260116638
2021-01-29,MU,hold,hold,winner,1.0333673263203913,0,0.620677260116638
2021-01-29,HPQ,hold,hold,confirm,1.0406036809583796,0,0.620677260116638
2021-02-26,MELI,exit,stale_leader_review_exit,winner,,,
2021-02-26,PWR,exit,stale_leader_review_exit,confirm,,,
2021-02-26,MLM,hold,hold,winner,0.8805303155121859,0,0.6595936467340549
2021-02-26,ALGN,exit,stale_leader_review_exit,confirm,,,
2021-02-26,ROKU,exit,stale_leader_review_exit,winner,,,
2021-02-26,LRCX,hold,hold,winner,0.9528449976110288,0,0.6595936467340549
2021-02-26,MU,hold,hold,monster,1.1496049647457085,0,0.6595936467340549
2021-02-26,HPQ,hold,hold,winner,0.9400880475849148,0,0.6595936467340549
2021-02-26,AMAT,enter,monster_scout,scout,1.228741311328363,0,0.6595936467340549
2021-02-26,INTC,enter,monster_scout,scout,1.1444551537688694,0,0.6595936467340549
2021-02-26,FTNT,enter,monster_scout,scout,1.1202146820450767,0,0.6595936467340549
2021-03-31,MLM,hold,hold,monster,1.0055179488884964,0,0.0343901469532788
2021-03-31,LRCX,hold,hold,monster,1.1104703338206785,0,0.1410028652204765
2021-03-31,MU,hold,hold,monster,0.9322547267764302,0,0.023479696220767
2021-03-31,HPQ,hold,hold,monster,1.0095955592100296,0,0.2027130248164902
2021-03-31,AMAT,hold,hold,confirm,1.5448392455349815,0,0.4974710605777754
2021-03-31,INTC,hold,hold,confirm,1.2912680801935785,0,0.0
2021-03-31,FTNT,hold,hold,confirm,0.9870368808606304,0,0.0418440788303175
2021-03-31,ASML,enter,monster_scout,scout,1.2976489392716695,0,0.1791652982891242
2021-04-30,MLM,hold,hold,monster,0.7643975490942794,0,0.4240226592313238
2021-04-30,LRCX,hold,hold,monster,0.5336271529561991,0,0.1695863180447288
2021-04-30,MU,hold,watch_stale,monster,-0.04291643300229192,1,0.1695863180447288
2021-04-30,HPQ,hold,hold,monster,0.6117004398489916,0,0.1695863180447288
2021-04-30,AMAT,hold,hold,winner,0.8763448697307695,0,0.1695863180447288
2021-04-30,INTC,hold,watch_stale,confirm,0.05018534612729725,1,0.1695863180447288
2021-04-30,FTNT,hold,hold,winner,1.1324131281485608,0,0.1746552826951009
2021-04-30,ASML,hold,hold,confirm,0.9173370118824871,0,0.1695863180447288
2021-05-28,MLM,hold,hold,monster,0.4261146483254585,0,0.1165977737786439
2021-05-28,LRCX,hold,watch_stale,monster,0.29865167503606893,1,0.0179746097113421
2021-05-28,MU,exit,stale_leader_review_exit,monster,,,
2021-05-28,HPQ,hold,watch_stale,monster,-0.87047454646433,1,0.0
2021-05-28,AMAT,hold,hold,winner,0.502327293900306,0,0.1486630953872884
2021-05-28,INTC,exit,stale_leader_review_exit,confirm,,,
2021-05-28,FTNT,hold,hold,monster,1.2322763806877575,0,0.4015157148114645
2021-05-28,ASML,hold,hold,winner,1.0187233329178573,0,0.1162243252130419
2021-05-28,NEM,enter,monster_scout,scout,1.3179065098657583,0,0.2222478838364127
2021-05-28,TRU,enter,monster_scout,scout,1.314657218372848,0,0.0
2021-06-30,MLM,hold,watch_stale,monster,0.10239698351742621,1,0.0593572842445382
2021-06-30,LRCX,hold,hold,monster,0.6506952916908337,0,0.0593572842445382
2021-06-30,HPQ,exit,stale_leader_review_exit,monster,,,
2021-06-30,AMAT,hold,hold,winner,0.5118834104994289,0,0.2203556672233338
2021-06-30,FTNT,hold,hold,monster,1.2837737403939224,0,0.3901179914657998
2021-06-30,ASML,hold,hold,monster,1.086274572665503,0,0.0886597931992801
2021-06-30,NEM,hold,watch_stale,scout,0.1654226252768337,1,0.0593572842445382
2021-06-30,TRU,hold,hold,confirm,1.4643597416264649,0,0.0593572842445382
2021-06-30,NVDA,enter,monster_scout,scout,1.8196276912835543,0,0.6857087347970969
2021-07-30,MLM,hold,hold,monster,0.5094079847059783,0,0.1871044479504801
2021-07-30,LRCX,hold,hold,monster,0.47537130807619626,0,0.1871044479504801
2021-07-30,AMAT,hold,watch_stale,winner,0.3730615902030453,1,0.1871044479504801
2021-07-30,FTNT,hold,hold,monster,1.2813411780840245,0,0.456330482284156
2021-07-30,ASML,hold,hold,monster,0.9829741671055351,0,0.2350100627570281
2021-07-30,NEM,exit,missing_from_candidate_book,scout,,,
2021-07-30,TRU,hold,hold,winner,1.1885684060408883,0,0.1871044479504801
2021-07-30,NVDA,hold,hold,confirm,1.3372418063441847,0,0.1871044479504801
2021-07-30,DXCM,enter,monster_scout,scout,1.5501314075287,0,0.5888962265595795
2021-08-31,MLM,hold,hold,monster,0.5559098541587826,0,0.0816323720031807
2021-08-31,LRCX,hold,watch_stale,monster,-0.11752657766325716,1,0.0
2021-08-31,AMAT,exit,stale_leader_review_exit,winner,,,
2021-08-31,FTNT,hold,hold,monster,1.219822686374299,0,0.4380324705947523
2021-08-31,ASML,hold,hold,monster,0.6900281620692451,0,0.2228625068464458
2021-08-31,TRU,hold,hold,monster,1.0670575278895522,0,0.0178683277432477
2021-08-31,NVDA,hold,hold,winner,1.5312863745009575,0,0.3757414968972273
2021-08-31,DXCM,hold,hold,confirm,1.6909853357028586,0,0.1440765225032465
2021-08-31,DOCU,enter,monster_scout,scout,1.7005932465142288,0,0.0046654676492769
2021-09-30,MLM,hold,watch_stale,monster,-0.2582536720804234,1,0.6350733748970517
2021-09-30,LRCX,exit,stale_leader_review_exit,monster,,,
2021-09-30,FTNT,hold,watch_stale,monster,0.24411645508588858,1,0.6350733748970517
2021-09-30,ASML,hold,watch_stale,monster,-0.06402135928046915,1,0.6350733748970517
2021-09-30,TRU,hold,watch_stale,monster,0.17118517698477864,1,0.6350733748970517
2021-09-30,NVDA,hold,watch_stale,winner,0.3891545527204859,1,0.6350733748970517
2021-09-30,DXCM,hold,hold,winner,1.6891951243790375,0,0.6350733748970517
2021-09-30,DOCU,hold,watch_stale,scout,0.14675860802626717,1,0.6350733748970517
2021-09-30,PAYC,enter,monster_scout,scout,1.552189859794328,0,0.649950427973301
2021-10-29,MLM,hold,hold,monster,0.852574884199245,0,0.1055357362207381
2021-10-29,FTNT,hold,hold,monster,0.6484659998224122,0,0.3216837469329143
2021-10-29,ASML,exit,stale_leader_review_exit,monster,,,
2021-10-29,TRU,exit,stale_leader_review_exit,monster,,,
2021-10-29,NVDA,hold,hold,monster,1.417891004715077,0,0.5644616558662159
2021-10-29,DXCM,hold,hold,monster,0.9830128858347781,0,0.4298771060545563
2021-10-29,DOCU,hold,hold,confirm,0.7921301846644783,0,0.1055357362207381
2021-10-29,PAYC,trim,distribution_trim,confirm,1.7354517311335693,0,0.7572887752794416
2021-10-29,DDOG,enter,monster_scout,scout,1.659909879965394,0,0.53571099456303
2021-10-29,SNOW,enter,monster_scout,scout,1.441510698175829,0,0.2706941022739855
2021-11-30,MLM,hold,hold,monster,0.5975059234725979,0,0.493952824554047
2021-11-30,FTNT,hold,watch_stale,monster,-0.0010973000481093315,1,0.493952824554047
2021-11-30,NVDA,trim,distribution_trim,monster,1.0185142228919466,0,0.8153728691733875
2021-11-30,DXCM,hold,watch_stale,monster,-0.02375601966760027,1,0.493952824554047
2021-11-30,DOCU,hold,watch_stale,confirm,-0.09159245673281663,1,0.493952824554047
2021-11-30,PAYC,trim,distribution_trim,confirm,-0.31534729448934923,1,0.6931667181983863
2021-11-30,DDOG,hold,hold,confirm,1.0552139080024527,0,0.493952824554047
2021-11-30,SNOW,hold,hold,scout,0.45340986952107104,0,0.493952824554047
2021-12-31,MLM,hold,hold,monster,0.9779365127192045,0,0.0316492458561439
2021-12-31,FTNT,exit,stale_leader_review_exit,monster,,,
2021-12-31,NVDA,hold,hold,monster,0.7450863801479298,0,0.1247575653027099
2021-12-31,DXCM,exit,stale_leader_review_exit,monster,,,
2021-12-31,DOCU,exit,failed_recovery_after_peak,confirm,,,
2021-12-31,PAYC,exit,stale_leader_review_exit,confirm,,,
2021-12-31,DDOG,hold,hold,confirm,0.597255134099228,0,0.1348081881520669
2021-12-31,SNOW,hold,watch_stale,scout,-0.0222842687506406,1,0.003708849882656
2021-12-31,QCOM,enter,monster_scout,scout,1.545884403903272,0,0.0565943509283912
2021-12-31,TER,enter,monster_scout,scout,1.4341764723745758,0,0.3657654901946686
2021-12-31,AVGO,enter,monster_scout,scout,1.393707614046708,0,0.3552528261892558
2022-01-31,MLM,hold,watch_stale,monster,-0.038114701026269515,1,0.2221592459690442
2022-01-31,NVDA,hold,watch_stale,monster,-0.38878640451555285,1,0.2221592459690442
2022-01-31,DDOG,hold,watch_stale,confirm,-0.49822095171772585,1,0.2221592459690442
2022-01-31,SNOW,exit,stale_leader_review_exit,scout,,,
2022-01-31,QCOM,hold,hold,confirm,0.9777956302931519,0,0.2221592459690442
2022-01-31,TER,hold,watch_stale,scout,-0.501099623304285,1,0.4646989335874922
2022-01-31,AVGO,hold,hold,scout,0.5225033024366328,0,0.2221592459690442
2022-01-31,EXPE,enter,monster_scout,scout,1.3415138841015604,0,0.2221592459690442
2022-01-31,AAPL,enter,monster_scout,scout,1.2126555315926049,0,0.2221592459690442
2022-02-28,MLM,exit,stale_leader_review_exit,monster,,,
2022-02-28,NVDA,exit,stale_leader_review_exit,monster,,,
2022-02-28,DDOG,exit,stale_leader_review_exit,confirm,,,
2022-02-28,QCOM,hold,watch_stale,confirm,0.06627878871267695,1,0.279308410575987
2022-02-28,TER,exit,missing_from_candidate_book,scout,,,
2022-02-28,AVGO,hold,watch_stale,scout,0.41986287551128215,1,0.279308410575987
2022-02-28,EXPE,hold,hold,confirm,0.9338649136027847,0,0.279308410575987
2022-02-28,AAPL,hold,watch_stale,scout,0.3410519546507463,1,0.279308410575987
2022-02-28,FCX,enter,monster_scout,scout,1.6438978341873167,0,0.4991594612797173
2022-02-28,WMB,enter,monster_scout,scout,1.1153806764422551,0,0.3076257549374085
2022-02-28,SYY,enter,monster_scout,scout,1.0761068192743324,0,0.279308410575987
2022-03-31,QCOM,exit,stale_leader_review_exit,confirm,,,
2022-03-31,AVGO,hold,hold,scout,0.526605764447742,0,0.0959446647728043
2022-03-31,EXPE,hold,hold,winner,0.8566440266992599,0,0.0
2022-03-31,AAPL,hold,hold,scout,0.5480305714713384,0,0.0147978214024832
2022-03-31,FCX,hold,hold,confirm,1.5644831559176091,0,0.1883942928105026
2022-03-31,WMB,exit,missing_from_candidate_book,scout,,,
2022-03-31,SYY,hold,hold,confirm,0.7894192293628801,0,0.0
2022-03-31,DAR,enter,monster_scout,scout,1.3745984881989686,0,0.621166618194614
2022-03-31,STLD,enter,monster_scout,scout,1.307202009025347,0,0.7103823847493445
2022-03-31,OKE,enter,monster_scout,scout,1.1673175222475967,0,0.1414216565906889
2022-04-29,AVGO,hold,watch_stale,scout,-0.19046543195536905,1,0.5053111139214734
2022-04-29,EXPE,hold,watch_stale,winner,0.11179927177671056,1,0.5053111139214734
2022-04-29,AAPL,hold,watch_stale,scout,-0.9675219754888589,1,0.5053111139214734
2022-04-29,FCX,hold,hold,winner,0.9893495671295838,0,0.5053111139214734
2022-04-29,SYY,hold,hold,winner,0.953799295044854,0,0.5053111139214734
2022-04-29,DAR,hold,hold,confirm,0.7400318153480347,0,0.601338740024227
2022-04-29,STLD,trim,distribution_trim,confirm,1.006992704673729,0,0.7242371020982965
2022-04-29,OKE,hold,watch_stale,scout,0.08226672783607103,1,0.5053111139214734
2022-05-31,AVGO,exit,failed_scout_timeout,scout,,,
2022-05-31,EXPE,exit,failed_recovery_after_peak,winner,,,
2022-05-31,AAPL,exit,stale_leader_review_exit,scout,,,
2022-05-31,FCX,exit,missing_from_candidate_book,winner,,,
2022-05-31,SYY,hold,watch_stale,winner,0.3720187183010227,1,0.0
2022-05-31,DAR,hold,hold,winner,0.985015927076559,0,0.6149391144618745
2022-05-31,STLD,hold,hold,winner,1.0441859663714181,0,0.4628941088696632
2022-05-31,OKE,exit,stale_leader_review_exit,scout,,,
2022-05-31,AMGN,enter,monster_scout,scout,1.2297901970017353,0,0.3051865487044696
2022-05-31,VLO,enter,monster_scout,scout,1.2175065629808421,0,0.5776187647589821
