rebalance_date,ticker,action,reason,stage,score,bad_months,distribution_risk
2019-10-31,RMD,hold,hold,monster,1.0409705424325486,0,0.47020855791098
2019-10-31,KLAC,hold,hold,confirm,0.8156071386301399,0,0.2118766779675897
2019-10-31,TGT,hold,hold,confirm,0.8064419780365588,0,0.0745498060776232
2019-10-31,WST,hold,hold,confirm,0.6404037203661241,0,0.0045461999719623
2019-10-31,SYY,hold,hold,confirm,1.2490839918679535,0,0.0045461999719623
2019-10-31,AAPL,enter,monster_scout,scout,1.3444060203007206,0,0.2340296068613007
2019-10-31,VST,enter,monster_scout,scout,1.1159144156189018,0,0.0045461999719623
2019-10-31,J,enter,monster_scout,scout,1.050473322122031,0,0.24938234565278
2019-11-29,NOC,exit,stale_leader_review_exit,winner,,,
2019-11-29,MU,hold,hold,confirm,0.7525559929764889,0,0.0887855024560437
2019-11-29,RMD,hold,hold,monster,0.8641970165040195,0,0.301724857956935
2019-11-29,KLAC,hold,watch_stale,confirm,0.051182148636692515,1,0.0887855024560437
2019-11-29,TGT,hold,watch_stale,confirm,0.17640762675606125,1,0.4293855937212513
2019-11-29,WST,hold,hold,confirm,0.3924281948062435,0,0.0887855024560437
2019-11-29,SYY,hold,hold,confirm,0.573173367786375,0,0.0887855024560437
2019-11-29,AAPL,hold,hold,confirm,1.0534725165209728,0,0.2829672567476265
2019-11-29,VST,hold,watch_stale,scout,-0.13469129493457996,1,0.0887855024560437
2019-11-29,J,hold,watch_stale,scout,-0.0315470649271169,1,0.0887855024560437
2019-11-29,DPZ,enter,monster_scout,scout,1.2337122952419897,0,0.0887855024560437
2019-11-29,UNH,enter,monster_scout,scout,1.1059948557058663,0,0.1108070326624069
2019-11-29,INTC,enter,monster_scout,scout,1.0911199562396718,0,0.0887855024560437
2019-12-31,MU,hold,hold,winner,1.0089041590308727,0,0.2767563076993157
2019-12-31,RMD,hold,hold,monster,1.1210113226116147,0,0.4297098735934958
2019-12-31,KLAC,hold,hold,confirm,0.4474044054481158,0,0.266377486221033
2019-12-31,TGT,hold,hold,confirm,0.42436658712194136,0,0.2348553780376331
2019-12-31,WST,hold,hold,confirm,0.4320317838522234,0,0.2348553780376331
2019-12-31,SYY,hold,hold,confirm,0.6697158167009934,0,0.2348553780376331
2019-12-31,AAPL,hold,hold,winner,0.8580992118981179,0,0.4610705564307896
2019-12-31,VST,exit,stale_leader_review_exit,scout,,,
2019-12-31,J,exit,stale_leader_review_exit,scout,,,
2019-12-31,DPZ,hold,hold,confirm,0.9142689079490983,0,0.2348553780376331
2019-12-31,UNH,hold,hold,confirm,1.2701052509405044,0,0.2348553780376331
2019-12-31,INTC,hold,hold,confirm,1.0341934887728759,0,0.2348553780376331
2019-12-31,LW,enter,monster_scout,scout,1.1026611414613625,0,0.2374620772804193
2019-12-31,HCA,enter,monster_scout,scout,1.0981010727166693,0,0.2348553780376331
2020-01-31,MU,hold,hold,winner,0.6496339903151127,0,0.5233173424357056
2020-01-31,RMD,hold,hold,monster,0.4258040093737986,0,0.5233173424357056
2020-01-31,KLAC,hold,watch_stale,confirm,-0.37292577266747867,1,0.5233173424357056
2020-01-31,TGT,hold,watch_stale,confirm,-0.3525592621961413,1,0.5233173424357056
2020-01-31,WST,hold,hold,confirm,0.5084864976089136,0,0.5233173424357056
2020-01-31,SYY,hold,watch_stale,confirm,0.01023184567146157,1,0.5233173424357056
2020-01-31,AAPL,hold,hold,winner,0.6006565189118331,0,0.5233173424357056
2020-01-31,DPZ,hold,watch_stale,confirm,0.1593432991469485,1,0.5233173424357056
2020-01-31,UNH,hold,watch_stale,confirm,0.13145359450457694,1,0.5233173424357056
2020-01-31,INTC,hold,hold,winner,0.9475455641488317,0,0.5233173424357056
2020-01-31,LW,hold,hold,confirm,0.8095956484807527,0,0.5233173424357056
2020-01-31,HCA,hold,watch_stale,scout,-0.01700453696184684,1,0.5233173424357056
2020-02-28,MU,hold,hold,winner,0.49835066942907297,0,0.574271932049267
2020-02-28,RMD,hold,watch_stale,monster,-0.04663226372852569,1,0.574271932049267
2020-02-28,KLAC,exit,stale_leader_review_exit,confirm,,,
2020-02-28,TGT,exit,stale_leader_review_exit,confirm,,,
2020-02-28,WST,hold,watch_stale,confirm,-0.11936839703754676,1,0.574271932049267
2020-02-28,SYY,exit,stale_leader_review_exit,confirm,,,
2020-02-28,AAPL,hold,watch_stale,winner,-0.2726482707620089,1,0.574271932049267
2020-02-28,DPZ,trim,distribution_trim,confirm,0.7584675738125513,0,0.7022945817631503
2020-02-28,UNH,exit,stale_leader_review_exit,confirm,,,
2020-02-28,INTC,hold,hold,winner,0.36769030095382066,0,0.574271932049267
2020-02-28,LW,hold,watch_stale,confirm,0.1386744710727994,1,0.602056721746308
2020-02-28,HCA,exit,stale_leader_review_exit,scout,,,
2020-02-28,XYZ,enter,monster_scout,scout,1.418792713502334,0,0.5742832823541587
2020-02-28,NOW,enter,monster_scout,scout,1.0993038352458262,0,0.574271932049267
2020-02-28,TMUS,enter,monster_scout,scout,0.8460842623591431,0,0.574271932049267
2020-03-31,MU,hold,watch_stale,winner,-0.21633644636174187,1,0.1666666666666666
2020-03-31,RMD,exit,stale_leader_review_exit,monster,,,
2020-03-31,WST,exit,stale_leader_review_exit,confirm,,,
2020-03-31,AAPL,exit,stale_leader_review_exit,winner,,,
2020-03-31,DPZ,hold,hold,confirm,0.6688806569452823,0,0.3301094956597228
2020-03-31,INTC,hold,hold,winner,0.3616028698190687,0,0.1666666666666666
2020-03-31,LW,exit,failed_recovery_after_peak,confirm,,,
2020-03-31,XYZ,hold,watch_stale,scout,0.13713551808018215,1,0.1666666666666666
2020-03-31,NOW,hold,hold,scout,0.533872233418381,0,0.1666666666666666
2020-03-31,TMUS,hold,hold,scout,0.4178870224698487,0,0.1666666666666666
2020-03-31,GILD,enter,monster_scout,scout,1.170481600751857,0,0.401760173212773
2020-03-31,AMZN,enter,monster_scout,scout,1.1696406026334527,0,0.2883886367917225
2020-03-31,VRTX,enter,monster_scout,scout,1.137636073180633,0,0.4694218333106174
2020-04-30,MU,exit,stale_leader_review_exit,winner,,,
2020-04-30,DPZ,hold,hold,winner,1.1467565243552507,0,0.2042803708250428
2020-04-30,INTC,hold,hold,winner,0.59531750359326,0,0.0
2020-04-30,XYZ,hold,hold,scout,0.3630848986292789,0,0.0
2020-04-30,NOW,hold,hold,confirm,1.1414311394312775,0,0.3481789637240125
2020-04-30,TMUS,hold,hold,confirm,0.9689735919025652,0,0.0
2020-04-30,GILD,hold,hold,confirm,1.4485788173282168,0,0.2398574972216659
2020-04-30,AMZN,hold,hold,confirm,1.6985159673288663,0,0.4528764221184176
2020-04-30,VRTX,hold,hold,confirm,0.9868409812372734,0,0.0923145039696585
2020-04-30,INCY,enter,monster_scout,scout,1.477282347487688,0,0.3962682459698383
2020-04-30,CDNS,enter,monster_scout,scout,1.3914886188446478,0,0.2424879207066692
2020-04-30,MOH,enter,monster_scout,scout,1.3544819437037297,0,0.2453698654127482
2020-05-29,DPZ,hold,hold,winner,0.6387757401861514,0,0.0947985851734291
2020-05-29,INTC,hold,hold,winner,0.8380480127628516,0,0.0221946364096716
2020-05-29,XYZ,hold,hold,confirm,0.5872642980254185,0,0.1950923983186753
2020-05-29,NOW,hold,hold,winner,1.1012471272961197,0,0.2866235232944536
2020-05-29,TMUS,hold,hold,winner,0.8246466035231619,0,0.0835369606362683
2020-05-29,GILD,hold,hold,confirm,0.7972100440675333,0,0.0221946364096716
2020-05-29,AMZN,hold,hold,winner,1.2775880016936862,0,0.0579388748812199
2020-05-29,VRTX,hold,hold,winner,1.0258404065545035,0,0.2128811681744098
2020-05-29,INCY,hold,hold,confirm,1.2014951892200172,0,0.0581305787185313
2020-05-29,CDNS,hold,hold,confirm,1.4774285369899924,0,0.2247482615522477
2020-05-29,MOH,hold,hold,confirm,1.4372365433201153,0,0.2613287868671648
2020-05-29,MELI,enter,monster_scout,scout,1.4214733189173359,0,0.6739368199353072
2020-06-30,DPZ,hold,watch_stale,winner,-0.25477816915042784,1,0.1781995084460573
2020-06-30,INTC,hold,watch_stale,winner,-0.07732767538397672,1,0.1781995084460573
2020-06-30,XYZ,trim,distribution_trim,winner,1.6196540751714976,0,0.7332028305574594
2020-06-30,NOW,hold,hold,monster,1.17064969504484,0,0.1833998850558857
2020-06-30,TMUS,hold,hold,winner,0.5311020416601513,0,0.1781995084460573
2020-06-30,GILD,hold,watch_stale,confirm,0.34721290156494306,1,0.1781995084460573
2020-06-30,AMZN,hold,hold,monster,1.074342005902185,0,0.3038844886289109
2020-06-30,VRTX,hold,hold,winner,0.6841873428323667,0,0.1781995084460573
2020-06-30,INCY,hold,hold,winner,0.9818565037423256,0,0.1781995084460573
2020-06-30,CDNS,hold,hold,winner,1.3560004135676818,0,0.1785520077423396
2020-06-30,MOH,hold,hold,confirm,0.6502478645667751,0,0.1781995084460573
2020-06-30,MELI,hold,hold,confirm,1.8460308437917232,0,0.6011445915330356
2020-07-31,DPZ,exit,stale_leader_review_exit,winner,,,
2020-07-31,INTC,exit,stale_leader_review_exit,winner,,,
2020-07-31,XYZ,hold,hold,monster,1.5413704675710111,0,0.4045408610026249
2020-07-31,NOW,hold,hold,monster,0.8747264877514981,0,0.0086328957523321
2020-07-31,TMUS,hold,hold,winner,0.7878581244276419,0,0.0
2020-07-31,GILD,exit,stale_leader_review_exit,confirm,,,
2020-07-31,AMZN,hold,hold,monster,0.8848170542671063,0,0.1618120770865432
2020-07-31,VRTX,hold,watch_stale,winner,-0.1570773775394214,1,0.0
2020-07-31,INCY,hold,watch_stale,winner,-0.03607038190940576,1,0.0970895385304031
2020-07-31,CDNS,hold,hold,monster,1.3037670701389363,0,0.2573355201642326
2020-07-31,MOH,hold,hold,confirm,0.49470361601901186,0,0.0059172612907175
2020-07-31,MELI,hold,hold,winner,1.7474935242820406,0,0.4373102507784605
2020-07-31,TWLO,enter,monster_scout,scout,1.6449759951302003,0,0.7416293822559578
2020-07-31,SE,enter,monster_scout,scout,1.1404702875452148,0,0.5292535619270808
2020-07-31,VEEV,enter,monster_scout,scout,1.1396485556882463,0,0.2142937405624666
2020-08-31,XYZ,trim,distribution_trim,monster,0.9526211156870257,0,0.6837187791700459
2020-08-31,NOW,hold,hold,monster,0.8560607690861171,0,0.1774481685764588
2020-08-31,TMUS,hold,hold,winner,0.5256732146532819,0,0.1774481685764588
2020-08-31,AMZN,hold,hold,monster,1.1271242048447998,0,0.2437644867958887
2020-08-31,VRTX,exit,stale_leader_review_exit,winner,,,
2020-08-31,INCY,exit,stale_leader_review_exit,winner,,,
2020-08-31,CDNS,hold,hold,monster,0.9905490738294466,0,0.1774481685764588
2020-08-31,MOH,hold,watch_stale,confirm,0.27996342671693963,1,0.1774481685764588
2020-08-31,MELI,hold,hold,monster,1.0628341907010714,0,0.1774481685764588
2020-08-31,TWLO,hold,hold,scout,0.6426520908029509,0,0.3093877863368381
2020-08-31,SE,trim,distribution_trim,confirm,0.9250901046980317,0,0.7422499416049668
2020-08-31,VEEV,hold,hold,confirm,1.027163809724036,0,0.2471710578801037
2020-08-31,WDAY,enter,monster_scout,scout,1.6190937216262078,0,0.5531318365078769
2020-08-31,ROKU,enter,monster_scout,scout,1.328359425929937,0,0.2566025384615313
2020-09-30,XYZ,hold,hold,monster,0.5428048436079235,0,0.4837502509530826
2020-09-30,NOW,hold,hold,monster,0.7580364408154746,0,0.0956485725369555
2020-09-30,TMUS,hold,watch_stale,winner,0.2846859964404516,1,0.0152594274428024
2020-09-30,AMZN,hold,watch_stale,monster,0.04055622615897447,1,0.0152594274428024
2020-09-30,CDNS,hold,watch_stale,monster,0.2463922760427925,1,0.0152594274428024
2020-09-30,MOH,exit,stale_leader_review_exit,confirm,,,
2020-09-30,MELI,hold,watch_stale,monster,0.23277689391584105,1,0.0485744724220362
2020-09-30,TWLO,hold,watch_stale,scout,-0.27422605064747163,1,0.1508072060863574
2020-09-30,SE,hold,hold,confirm,0.5696116965937905,0,0.4376830826415088
2020-09-30,VEEV,hold,hold,confirm,0.6132091128696202,0,0.1090485960784017
2020-09-30,WDAY,hold,hold,confirm,1.2910684843929272,0,0.0152594274428024
2020-09-30,ROKU,hold,hold,confirm,1.1696428915165138,0,0.4245014542861575
2020-09-30,TT,enter,monster_scout,scout,1.1786029072967419,0,0.100519618050599
2020-10-30,XYZ,hold,watch_stale,monster,-0.47563745953861286,1,0.6666666666666666
2020-10-30,NOW,hold,hold,monster,0.36695368787150695,0,0.6666666666666666
2020-10-30,TMUS,exit,stale_leader_review_exit,winner,,,
2020-10-30,AMZN,exit,stale_leader_review_exit,monster,,,
2020-10-30,CDNS,exit,stale_leader_review_exit,monster,,,
2020-10-30,MELI,hold,hold,monster,0.46472731948430146,0,0.6666666666666666
2020-10-30,TWLO,exit,stale_leader_review_exit,scout,,,
2020-10-30,SE,hold,hold,confirm,0.45241692137794803,0,0.6666666666666666
2020-10-30,VEEV,hold,watch_stale,confirm,-0.24200227586723866,1,0.6666666666666666
2020-10-30,WDAY,hold,hold,winner,0.8931610090172704,0,0.6666666666666666
2020-10-30,ROKU,hold,hold,winner,0.9831071155698069,0,0.6666666666666666
2020-10-30,TT,exit,missing_from_candidate_book,scout,,,
2020-10-30,MLM,enter,monster_scout,scout,1.1060247037876745,0,0.6666666666666666
2020-10-30,ALGN,enter,monster_scout,scout,1.0985867176448472,0,0.6737395405879613
2020-10-30,GOOG,enter,monster_scout,scout,0.9848714649756897,0,0.6666666666666666
2020-11-30,XYZ,exit,stale_leader_review_exit,monster,,,
2020-11-30,NOW,hold,watch_stale,monster,0.33218998649335274,1,0.0
2020-11-30,MELI,hold,hold,monster,0.41498944694485507,0,0.3336103274289351
2020-11-30,SE,hold,hold,winner,0.5014142315261083,0,0.2216749806023073
2020-11-30,VEEV,exit,stale_leader_review_exit,confirm,,,
2020-11-30,WDAY,hold,watch_stale,winner,0.11939125032057821,1,0.0
2020-11-30,ROKU,trim,distribution_trim,monster,1.3031623351283346,0,0.7571704488086324
2020-11-30,MLM,hold,hold,confirm,0.8234521765023086,0,0.2714386040797406
2020-11-30,ALGN,trim,distribution_trim,confirm,0.9299895783383337,0,0.9191205581116856
2020-11-30,GOOG,hold,hold,confirm,0.8716542660068533,0,0.0
2020-11-30,MU,enter,monster_scout,scout,1.1373759900702451,0,0.1841817944270885
2020-11-30,TGT,enter,monster_scout,scout,1.0953683307911977,0,0.1275369379547139
2020-11-30,STE,enter,monster_scout,scout,0.9968852242104549,0,0.0
2020-12-31,NOW,exit,stale_leader_review_exit,monster,,,
2020-12-31,MELI,hold,hold,monster,0.4354852572927897,0,0.2774884815706097
2020-12-31,SE,hold,watch_stale,winner,0.32101938121563,1,0.2787264191304804
2020-12-31,WDAY,exit,stale_leader_review_exit,winner,,,
2020-12-31,ROKU,trim,distribution_trim,monster,0.7115146175285799,0,0.6858423123110042
2020-12-31,MLM,hold,hold,confirm,0.6230129593306706,0,0.3108846201162407
2020-12-31,ALGN,trim,distribution_trim,confirm,0.6926621336012341,0,1.381888965330902
2020-12-31,GOOG,hold,hold,confirm,0.7651960343652824,0,0.0461299446190852
2020-12-31,MU,hold,hold,confirm,1.2227852167245958,0,0.3449261119569125
2020-12-31,TGT,hold,hold,confirm,0.7643795784313232,0,0.0461299446190852
2020-12-31,STE,hold,hold,scout,0.5147290876417782,0,0.0461299446190852
2020-12-31,HPQ,enter,monster_scout,scout,1.1853993818622826,0,0.2262899601884492
2020-12-31,AMAT,enter,monster_scout,scout,1.1632694266830483,0,0.0461299446190852
2020-12-31,TER,enter,monster_scout,scout,1.0383210114701416,0,0.0740449463460779
2021-01-29,MELI,hold,watch_stale,monster,0.30016607412117613,1,0.620677260116638
2021-01-29,SE,exit,stale_leader_review_exit,winner,,,
2021-01-29,ROKU,trim,distribution_trim,monster,0.3478037895400159,1,0.7199533567253
2021-01-29,MLM,hold,hold,confirm,0.4876221457448817,0,0.620677260116638
2021-01-29,ALGN,trim,distribution_trim,confirm,-0.2657180822013199,1,1.0121261261114736
2021-01-29,GOOG,hold,hold,winner,0.8459895952370184,0,0.620677260116638
2021-01-29,MU,hold,hold,winner,1.0335740886499198,0,0.620677260116638
2021-01-29,TGT,hold,hold,confirm,0.5221512527103173,0,0.620677260116638
2021-01-29,STE,hold,watch_stale,scout,-0.12934508207562698,1,0.620677260116638
2021-01-29,HPQ,hold,hold,confirm,1.0406201476085672,0,0.620677260116638
2021-01-29,AMAT,hold,hold,confirm,1.3235462412403813,0,0.620677260116638
2021-01-29,TER,hold,watch_stale,scout,0.10849993644960299,1,0.620677260116638
2021-01-29,KLAC,enter,monster_scout,scout,0.9084832366607579,0,0.620677260116638
2021-02-26,MELI,exit,stale_leader_review_exit,monster,,,
2021-02-26,ROKU,exit,stale_leader_review_exit,monster,,,
2021-02-26,MLM,hold,hold,winner,0.8804125751571351,0,0.6595936467340549
2021-02-26,ALGN,exit,stale_leader_review_exit,confirm,,,
2021-02-26,GOOG,hold,hold,winner,0.7526409276832545,0,0.6595936467340549
2021-02-26,MU,hold,hold,monster,1.149638035866623,0,0.6595936467340549
2021-02-26,TGT,hold,watch_stale,confirm,-0.10347852184081507,1,0.6595936467340549
2021-02-26,STE,exit,stale_leader_review_exit,scout,,,
2021-02-26,HPQ,hold,hold,winner,0.9401032049000567,0,0.6595936467340549
2021-02-26,AMAT,hold,hold,winner,1.2288684982764753,0,0.6595936467340549
2021-02-26,TER,hold,hold,confirm,0.5461197143312088,0,0.6595936467340549
2021-02-26,KLAC,hold,hold,scout,0.6606317944970012,0,0.6595936467340549
2021-02-26,INTC,enter,monster_scout,scout,1.1443535477452353,0,0.6595936467340549
2021-02-26,ASML,enter,monster_scout,scout,1.05701385356508,0,0.6595936467340549
2021-02-26,SWKS,enter,monster_scout,scout,0.937868029365815,0,0.6595936467340549
2021-03-31,MLM,hold,hold,monster,1.0055188582735428,0,0.0343906680413572
2021-03-31,GOOG,hold,hold,winner,0.8966754490380582,0,0.0
2021-03-31,MU,hold,hold,monster,0.9324374574314895,0,0.0234798813539002
2021-03-31,TGT,hold,hold,confirm,0.711743432801958,0,0.088671361233477
2021-03-31,HPQ,hold,hold,monster,1.0095531449533182,0,0.2027120029523789
2021-03-31,AMAT,hold,hold,monster,1.5449109168913293,0,0.4974710892634412
2021-03-31,TER,hold,watch_stale,confirm,0.057530868073467134,1,0.0
2021-03-31,KLAC,hold,hold,confirm,1.0954929284947557,0,0.1674421077374059
2021-03-31,INTC,hold,hold,confirm,1.2912275436738283,0,0.0
2021-03-31,ASML,hold,hold,confirm,1.2975746162454886,0,0.1791645935035186
2021-03-31,SWKS,hold,hold,confirm,1.0905015899233081,0,0.0
2021-03-31,ODFL,enter,monster_scout,scout,1.1054376717886083,0,0.0294106528210006
2021-04-30,MLM,hold,hold,monster,0.764318738031873,0,0.4240229907003791
2021-04-30,GOOG,hold,hold,monster,0.990130395980943,0,0.2587168873790157
2021-04-30,MU,hold,watch_stale,monster,-0.04299164535527222,1,0.1695863180447288
2021-04-30,TGT,hold,hold,confirm,0.6838889113574971,0,0.1695863180447288
2021-04-30,HPQ,hold,hold,monster,0.6116355128034257,0,0.1695863180447288
2021-04-30,AMAT,hold,hold,monster,0.8766096377656591,0,0.1695863180447288
2021-04-30,TER,hold,hold,confirm,0.5475890476254298,0,0.1695863180447288
2021-04-30,KLAC,hold,watch_stale,confirm,-0.03695155286866458,1,0.1695863180447288
2021-04-30,INTC,hold,watch_stale,confirm,0.05036334538537063,1,0.1695863180447288
2021-04-30,ASML,hold,hold,winner,0.9167470769187223,0,0.1695863180447288
2021-04-30,SWKS,hold,watch_stale,confirm,-0.10654063155139415,1,0.1695863180447288
2021-04-30,ODFL,hold,hold,confirm,1.0771415576957293,0,0.1695863180447288
2021-05-28,MLM,hold,hold,monster,0.42616433995213204,0,0.1165976110187029
2021-05-28,GOOG,hold,hold,monster,0.6989395860025934,0,0.0
2021-05-28,MU,exit,stale_leader_review_exit,monster,,,
2021-05-28,TGT,hold,hold,confirm,0.686376648264186,0,0.1910540611278442
2021-05-28,HPQ,hold,watch_stale,monster,-0.8704768940947429,1,0.0
2021-05-28,AMAT,hold,hold,monster,0.502494185485413,0,0.148663366625238
2021-05-28,TER,hold,watch_stale,confirm,0.28593301553342343,1,0.2059983544244647
2021-05-28,KLAC,exit,stale_leader_review_exit,confirm,,,
2021-05-28,INTC,exit,stale_leader_review_exit,confirm,,,
2021-05-28,ASML,hold,hold,monster,1.018697441499611,0,0.1162227040262445
2021-05-28,SWKS,exit,stale_leader_review_exit,confirm,,,
2021-05-28,ODFL,hold,hold,winner,1.0825547860746445,0,0.0
2021-05-28,NEM,enter,monster_scout,scout,1.3179092038261788,0,0.2222470777601606
2021-05-28,TRU,enter,monster_scout,scout,1.314675884295784,0,0.0
2021-05-28,POOL,enter,monster_scout,scout,1.2627070975637222,0,0.0358423488154179
2021-06-30,MLM,hold,watch_stale,monster,0.10243054583432887,1,0.0593572842445382
2021-06-30,GOOG,hold,hold,monster,0.9478046894314494,0,0.1011626745884579
2021-06-30,TGT,hold,hold,winner,0.828997393698346,0,0.237293276704953
2021-06-30,HPQ,exit,stale_leader_review_exit,monster,,,
2021-06-30,AMAT,hold,hold,monster,0.5119291197182045,0,0.2203545417276744
2021-06-30,TER,hold,hold,winner,0.9213539891348088,0,0.1876138027213167
2021-06-30,ASML,hold,hold,monster,1.0862463558467819,0,0.0886596752355935
2021-06-30,ODFL,hold,watch_stale,winner,0.1374056469309991,1,0.0593572842445382
2021-06-30,NEM,hold,watch_stale,scout,0.16542462576141714,1,0.0593572842445382
2021-06-30,TRU,hold,hold,confirm,1.4652995644499014,0,0.0593572842445382
2021-06-30,POOL,hold,hold,confirm,1.4906277260141214,0,0.1157125397841436
2021-06-30,NVDA,enter,monster_scout,scout,1.819676063462657,0,0.6857096576617938
2021-06-30,MSCI,enter,monster_scout,scout,1.5320109715148904,0,0.2919148258446299
2021-07-30,MLM,hold,hold,monster,0.5094538901325067,0,0.1871044479504801
2021-07-30,GOOG,hold,hold,monster,0.4849042772533728,0,0.1871044479504801
2021-07-30,TGT,hold,hold,winner,0.6545169287423449,0,0.2080585715711266
2021-07-30,AMAT,hold,hold,monster,0.37328285006907613,0,0.1871044479504801
2021-07-30,TER,hold,watch_stale,winner,-0.01768354494270702,1,0.20251026539786
2021-07-30,ASML,hold,hold,monster,0.9830030017939618,0,0.2350101938051089
2021-07-30,ODFL,hold,hold,winner,0.6560460283047158,0,0.1871044479504801
