ticker,Name,sector,portfolio_sleeve_label,portfolio_candidate_gate_label,governance_catalyst_score,governance_catalyst_label,event_regime_label,live_event_alert_label,portfolio_monster_early_score,rs_acceleration_score,market_cap_live,ownership_flow_pillar_score,insider_cluster_boost_score,event_revision_pillar_score,selection_flow_confirmation_score,event_reaction_score,live_event_growth_reentry_score,live_event_defensive_score,live_event_risk_score,focus_live_event_growth_score,focus_event_stress_penalty
NEM,NEWMONT,Materials,future_winner,rejected,0.7012748540481732,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.726012961993291,124380574814.17874,0.0666666666666666,0.0,1.8075981921111368,0.2,1.6773930087939006,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.264990074629326,0.0
APO,APOLLO GLOBAL MANAGEMENT INC,Financials,future_winner,future_relaxed,0.6999590172020214,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.4933637789906773,76792130972.20818,0.0666666666666666,0.0,1.370904542317962,0.2,2.2525488709027752,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.046104646617525,0.0010019448153923
MRVL,MARVELL TECHNOLOGY INC,Information Technology,future_winner,future_relaxed,0.6785029569565613,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6705070087917937,147332584228.51562,0.0666666666666666,0.0,1.148657532760728,0.2,2.4041679073170314,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.406049964222992,0.0
CIEN,CIENA CORP,Information Technology,future_winner,future_relaxed,0.6686063891468362,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0,77292442127.33154,0.0666666666666666,0.0,1.097484393670698,0.2,2.406421640705572,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.5434386513509676,0.0
JAZZ,JAZZ PHARMACEUTICALS PLC,Health Care,future_winner,future_relaxed,0.6620713448946878,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.3023406945182607,14166700906.55304,0.0666666666666666,0.0,1.0940615764777026,0.0,2.367418435281909,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2523941813399297,0.0
YMM,Full Truck Alliance,Industrials,early_scout,early_relaxed,0.6469597611616438,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.5176486994359083,9214328832.0,0.0666666666666666,0.0,2.085733751915218,0.2,0.9517007281258092,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0459464794517411,0.0043534509885284
ALNY,ALNYLAM PHARMACEUTICALS INC,Health Care,future_winner,future_relaxed,0.6393844787647144,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.3339251176139376,36564069737.24365,0.0666666666666666,0.0,2.195028268374709,0.2,0.753065308841675,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0806657476820957,0.0029089421733578
SBUX,STARBUCKS CORP,Consumer Discretionary,future_winner,future_relaxed,0.6390959847301624,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.1612425889365449,119588721347.80884,0.0666666666666666,0.0,1.0996366400736426,0.2,2.206815949390487,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1576193385323289,0.0
BE,Bloom Energy,Industrials,future_winner,future_relaxed,0.6327694434399311,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.0,74248382516.81848,0.0666666666666666,0.0,0.6824002835754223,0.2,2.7209541494532385,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.31649273797672,0.0
MLI,MUELLER INDUSTRIES INC,Industrials,future_winner,future_relaxed,0.6302461124869876,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.6476043673007017,15571659631.25084,0.0666666666666666,0.0,1.9096692333652536,0.2,1.0677733433805063,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2764137767711862,0.0
WDC,WESTERN DIGITAL CORP,Information Technology,future_winner,future_relaxed,0.621967599002683,growth_reentry,balanced,growth_reentry_alert,0.0,-0.8601452993819931,165447422880.0,0.0666666666666666,0.0,0.510368357161688,0.0,2.8783177550898964,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.4614730891619719,0.0
MTZ,MASTEC INC,Industrials,future_winner,rejected,0.610326339775081,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.4065648904877443,32736598240.447388,0.0666666666666666,0.0,1.020851772980143,0.2,2.1200648058146103,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.4369724652559077,0.0
HPQ,HP INC,Information Technology,unassigned,rejected,0.5995730793051742,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,2.0569133354398867,20741998792.41857,0.0666666666666666,0.0,1.0586512337682106,0.2,1.9997493896032783,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0605702389533365,0.0010633607832821
NOW,SERVICENOW INC,Information Technology,unassigned,rejected,0.591837556851981,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.2256359213153825,94006580314.63625,0.0666666666666666,0.0,1.4703419327024827,0.2,1.4067506879321037,0.7164084448521353,0.0653792703096163,0.0139783207134109,-0.0098304123752357,0.0055587887407672
AKAM,AKAMAI TECHNOLOGIES INC,Information Technology,early_scout,early_relaxed,0.5873663791307975,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,2.333080705258824,21474885943.30861,0.0666666666666666,0.0,1.059789380359725,0.2,1.915081591679944,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.3390098602226964,0.0
LINE,LINEAGE INC,Real Estate,unassigned,rejected,0.5825524152107725,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.0660156369118143,9097867416.957891,0.0666666666666666,0.0,0.9164045897614644,0.0,2.0762306122636183,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0327392176527316,0.0012374355516962
CMI,CUMMINS INC,Industrials,future_winner,future_relaxed,0.5813930648325546,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.9091141537924363,93770468795.41316,0.0666666666666666,0.0,1.0527097512362258,0.2,1.8846990018563237,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2658945771288878,0.0
NTES,NetEase,Internet,core_compounder,core_strict,0.5787198944312697,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.0867183113495891,73965436928.0,0.0666666666666666,0.0,2.0044205738776397,0.2,0.6002472539128052,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.10398452072217,0.0013902909521592
DINO,HF SINCLAIR CORP,Energy,early_scout,early_relaxed,0.5779512169065566,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.3858213183272223,13057349956.925695,0.0666666666666666,0.0,0.6672978532871685,0.0,2.3756358796150803,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1975740205207865,0.0
JEF,JEFFERIES FINANCIAL GROUP INC,Financials,unassigned,rejected,0.5710693270577869,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.4368642735498705,10830823531.278316,0.0666666666666666,0.0,1.0584193916548794,0.2,1.811455159361634,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0062010274967133,0.00191635793718
ROK,ROCKWELL AUTOMATION INC,Industrials,future_winner,future_relaxed,0.5702913524805836,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.5108352906562424,50506136157.159546,0.0666666666666666,0.0,0.9466889132321652,0.2,1.9520487035152647,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.166815194845982,0.0
WU,WESTERN UNION,Financials,unassigned,rejected,0.5692568397663842,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.2652841066801801,2833786297.932373,0.0666666666666666,0.0,1.5483272169521938,0.2,1.1462461161908273,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0545106562866994,0.0019671414381578
FTNT,FORTINET INC,Information Technology,core_compounder,core_strict,0.5649299348837891,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,3.0,83573201737.78345,0.0666666666666666,0.0,0.6698768867830871,0.2,2.2853886214687384,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1785198951096218,0.0
RBRK,RUBRIK INC CLASS A,Information Technology,unassigned,rejected,0.5620060200062391,growth_reentry,balanced,growth_reentry_alert,0.0,2.6862476993205893,6357496989.381069,0.0666666666666666,0.0,0.3019536606588047,0.0,2.7585307439543216,0.7164084448521353,0.0653792703096163,0.0139783207134109,-0.0622309497816784,0.0012423521021235
CBOE,CBOE GLOBAL MARKETS INC,Financials,future_winner,future_relaxed,0.5608675534989205,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.169982056181401,36478122695.5376,0.0666666666666666,0.0,1.0243236345243032,0.2,1.7857104152479932,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2029601339171763,0.0
OKE,ONEOK INC,Energy,future_winner,future_relaxed,0.5596990463430928,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6248476855713361,53653599983.569214,0.0666666666666666,0.0,1.7997216804341605,0.2,0.7440563063293323,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.198679437294468,0.0
PRMB,PRIMO BRANDS CLASS A CORP,Consumer Staples,early_scout,early_relaxed,0.5589625159822845,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,2.7554547472784825,8429436529.151955,0.0666666666666666,0.0,1.017368841508908,0.2,1.784089158268673,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.01977632951735,0.0010835614666356
VOYA,VOYA FINANCIAL INC,Financials,early_scout,early_relaxed,0.5560414283609775,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3910935702230479,7397464308.820038,0.0666666666666666,0.0,1.236412757805585,0.2,1.4707507499533312,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1094163608040163,0.0
CSX,CSX CORP,Industrials,unassigned,rejected,0.5513123874963184,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.3714873544269963,83300368316.83386,0.0666666666666666,0.0,1.004771701099029,0.2,1.7480785531310112,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1891650560176078,0.0
PDD,PDD Holdings (Pinduoduo / Temu),Internet,unassigned,rejected,0.5481115090321079,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.421549426886326,140603097088.0,0.0666666666666666,0.0,2.0112437816741275,0.2,0.3903509410751439,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0406196413935554,0.0033446110834
TMUS,T MOBILE US INC,Communication,unassigned,rejected,0.5333016160453103,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.1019885015883266,209547304636.91272,0.0666666666666666,0.0,1.3532625225366712,0.2,1.1660690263189348,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0471760612511078,0.0016300268668995
EXE,EXPAND ENERGY CORP,Energy,early_scout,early_relaxed,0.5312409068323449,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.0272568918381772,22951616357.114807,0.0666666666666666,0.0,1.7114637270923936,0.2,0.6754424652888482,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0787629090509119,0.0020578907452874
PWR,QUANTA SERVICES INC,Industrials,future_winner,future_relaxed,0.5275167619951769,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.2092040213004833,111794811005.0,0.0666666666666666,0.0,0.7051969201527575,0.2,1.988874091051764,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2762972413470483,0.0
SNX,TD SYNNEX CORP,Information Technology,future_winner,future_relaxed,0.5213932148051136,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.3118551808291983,19219099192.31195,0.0666666666666666,0.0,0.7995776164329399,0.0,1.822209514744432,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2737447474912347,0.0
MKSI,MKS,Information Technology,future_winner,future_relaxed,0.5177708502365491,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-3.0,21155496066.93069,0.0666666666666666,0.0,0.7052433688307468,0.2,1.9238394144235929,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.4272216255050493,0.0
GEN,GEN DIGITAL INC,Information Technology,unassigned,rejected,0.5156943259161171,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.6427590295718788,13744080184.936523,0.0666666666666666,0.0,0.9206535407844236,0.2,1.626984301826293,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0239575117448066,0.00252116728629
ARW,ARROW ELECTRONICS INC,Information Technology,early_scout,early_relaxed,0.5109775007597261,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.2642405678808619,9968562616.65158,0.0666666666666666,0.0,0.6872476275467271,0.2,1.9025447396234656,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2496652753966174,0.0
CUZ,COUSINS PROPERTIES REIT INC,Real Estate,early_scout,early_relaxed,0.5093129519321387,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.963880912589848,4403099348.7402935,0.0666666666666666,0.0,0.9067575054953204,0.2,1.5992992200517673,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0805053412643476,0.0003187859262055
CDNS,CADENCE DESIGN SYSTEMS INC,Information Technology,unassigned,rejected,0.5032010419434295,growth_reentry,balanced,growth_reentry_alert,0.0,2.0938710565892977,100038466566.89452,0.0666666666666666,0.0,0.4579861225523709,0.2,2.156383687507297,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.149775445999938,0.0
AMD,ADVANCED MICRO DEVICES INC,Information Technology,core_compounder,core_strict,0.49991718431079907,growth_reentry,balanced,growth_reentry_alert,0.0,0.0,742233108847.3687,0.0666666666666666,0.0,0.2419464813576709,0.2,2.422544158216027,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.363790571145291,0.0
LYV,LIVE NATION ENTERTAINMENT INC,Communication,future_winner,future_relaxed,0.4950312225198641,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,1.111291685383926,38460124485.66696,0.0666666666666666,0.0,0.99814413125418,0.2,1.381707546414449,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.156810731197334,0.0
SOLV,SOLVENTUM CORP,Health Care,unassigned,rejected,0.49413306042816846,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.1975186172826563,12707559890.921448,0.0666666666666666,0.0,1.1241264007524283,0.2,1.2083244121491026,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.054483468990522,0.0003485834061734
ZTO,ZTO Express,Industrials,future_winner,adr_global_alpha_fallback,0.4914664137078718,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.0031331685839718,19213010944.0,0.0666666666666666,0.0,1.7804350481024909,0.2,0.3148875985367522,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2295637384593361,0.0
CART,MAPLEBEAR INC,Consumer Staples,unassigned,rejected,0.4885849327609529,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,2.111452114229329,9483452636.272964,0.0666666666666666,0.0,1.031884799734343,0.2,1.29374472338149,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0690378319593745,0.0
R,RYDER SYSTEM INC,Industrials,early_scout,early_relaxed,0.4871879153785059,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.7473721407467304,9252570020.904877,0.0666666666666666,0.0,0.9764142844780352,0.2,1.3583919611735875,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2006964887064893,0.0
HXL,HEXCEL CORP,Industrials,early_scout,early_relaxed,0.4865737315306408,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.1911359675897577,7189719155.86145,0.0666666666666666,0.0,0.6924300415958277,0.2,1.7329430593640969,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1614194286598456,0.0
EMR,EMERSON ELECTRIC,Industrials,unassigned,rejected,0.48474114986844796,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-1.0081637028114991,79147729632.56836,0.0666666666666666,0.0,0.9988267885312708,0.2,1.312196852368887,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1034707071230856,0.0
GOOG,ALPHABET INC CLASS C,Communication,core_compounder,core_strict,0.44693026023358173,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.3668002114885245,4810657652099.609,0.0666666666666666,0.0,0.6576417783237616,0.2,1.515037601746458,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2346051140633469,0.0
UDR,UDR REIT INC,Real Estate,early_scout,early_relaxed,0.4466796487877861,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.8228054474820717,11992636702.651806,0.0666666666666666,0.0,1.450182947397092,0.2,0.4579133728796156,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.1244376647798339,0.0007608437217416
INTU,INTUIT INC,Information Technology,core_compounder,core_strict,0.4464843186323767,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,0.914611434789407,110621613308.53271,0.0666666666666666,0.0,1.0029821540353914,0.2,1.0599237072565069,0.7164084448521353,0.0653792703096163,0.0139783207134109,-0.0473546327686027,0.0049877302801536
GOOGL,ALPHABET INC CLASS A,Communication,core_compounder,core_strict,0.4430682353425076,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-2.417875546140792,4856092652099.609,0.0666666666666666,0.0,0.6399062675627722,0.2,1.512938116820616,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2393328672454711,0.0
ON,ON SEMICONDUCTOR CORP,Information Technology,early_scout,early_relaxed,0.44051156050625034,growth_reentry,balanced,growth_reentry_alert,0.0,0.0293201403078384,40444408115.206375,0.0666666666666666,0.0,-0.4672339626448752,0.0,2.972080591522431,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.2707918920224965,0.0
LVS,LAS VEGAS SANDS CORP,Consumer Discretionary,future_winner,future_relaxed,0.4399688694549933,revision_event+growth_reentry,balanced,growth_reentry_alert,0.0,-0.983585548333303,35192668735.19173,0.0666666666666666,0.0,1.340656319914961,0.2,0.5600977419730615,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0312080067684673,0.0012932805232756
CRWD,CROWDSTRIKE HOLDINGS INC CLASS A,Information Technology,future_winner,future_relaxed,0.4375102399665602,growth_reentry,balanced,growth_reentry_alert,0.0,2.282920175665189,133049998602.59766,0.0666666666666666,0.0,0.2176862948184981,0.0,2.038844777973332,0.7164084448521353,0.0653792703096163,0.0139783207134109,0.0675186477589727,0.0
